scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
BAU,1,109.72498122946693,108.10020725892073,111.55587391028575,3123.8857873264787,3053.693890714114,3181.924295692118,62403.19452794918,61102.4564659085,63494.03259890955,341.07161430912953,332.4246301719882,350.1004853227421,0.09767674918194146,0.09140757898996892,0.10268371716571431,0.049508338248941464,0.044859894787699126,0.05417453778735566,4.308226757619279,3.9079823533938924,4.6653786387637215,100
BAU,2,109.33827372968504,107.65522300900162,111.08556371121185,3199.0074096800113,3117.1106484814422,3263.9516265279162,63805.27814023394,62339.829897726995,64970.78430463813,354.43215608949794,340.94846912278433,368.9445865450708,0.0941908969853634,0.08799050888292534,0.1009349331002963,0.045994232377709617,0.04154267740600115,0.051614505584478415,6.267286649544015,5.6351319049686,6.89911399535012,100
BAU,3,106.23308876821635,104.12640776336991,108.34370014213101,3223.995587469343,3128.0930931175017,3297.8044361685706,63976.2503783638,62284.739386753485,65378.50353572387,370.9963216179718,356.92614225242687,390.0649457961176,0.09191235440219359,0.08672291135912286,0.09747159531693499,0.044048291349183366,0.03920478614833145,0.04857122232486892,6.444857945599027,5.769696901335207,7.274928086721222,100
BAU,4,101.83390157119612,98.92121661109252,104.29160099639643,3233.199930941753,3114.086355954947,3366.6373101009094,63579.61762944878,61472.88594107448,65894.10046542523,396.0358844863729,375.8451808161908,419.44451916333696,0.08909969783963136,0.08139597718339711,0.0956177452100458,0.042428952031884015,0.03715757917553737,0.04762713523716261,6.634932528554059,5.953169170967245,7.5849364690451475,100
BAU,5,95.9960260593973,93.082034070664,98.73535403940483,3192.9259744672327,3058.630927311545,3344.042125559148,62125.45991402647,59797.556085449454,64660.51850633595,434.0228854181962,405.22138823635237,467.3843962677473,0.08656292796357218,0.08174136196804441,0.0929261434569707,0.0408449981183965,0.03659718583247843,0.045644647191832935,6.684391826743817,5.866173993413445,7.711486317127484,100
BAU,6,89.7414432897648,86.53393875142788,92.94511870891888,3123.850994820939,2984.657572248285,3307.2003312152574,60083.47614000465,57598.645315229296,62727.30915811041,492.0831939851514,438.990047503086,551.735356643105,0.08289824414312605,0.07575883670167546,0.09011417583420825,0.03875153795507586,0.03377461703998648,0.04425086452668814,6.88670320660951,5.990984849836256,7.932144290686949,100
BAU,7,83.97275043814142,80.34589191396843,89.2124262884008,3049.496233148806,2879.1787024189,3246.998539281413,57939.30903725669,54924.09488198632,61594.713670315905,573.8623794067205,500.4049161810858,669.9350494544726,0.0792156140944166,0.07204424103737606,0.08637666173458257,0.03751732541232828,0.0329526416155885,0.042566855988714264,7.051177531336171,6.0316573473657735,8.192352434122782,100
BAU,8,78.54484887696051,74.45398068438459,85.53613118359254,2959.3390678760534,2763.598086765398,3246.165881586264,55570.986009402404,52154.2660520085,60835.05003714957,707.4853841347377,580.4552011030914,881.3448064665326,0.07604904550564122,0.06901997828426343,0.08310034429391894,0.03658989731303838,0.0321390898843148,0.04248558144665308,7.1016843725796734,6.044928331647207,8.360794904296451,100
BAU,9,73.2320179594774,69.0584863012263,80.60381739393297,2841.130620551356,2589.089303960982,3258.8060029898515,52772.410867567174,48757.566888035806,59337.687676362504,915.8393845013536,701.4776157855076,1293.0251414135137,0.07127530697660854,0.06302242092304636,0.07998912223167075,0.03483834745127668,0.029663926389787036,0.041370416564804155,7.225280694053282,5.940323523415603,8.773326533129435,100
BAU,10,68.48628687698447,64.18741074703185,71.60958299460599,2724.5635640962587,2489.8284634920383,3077.30876574839,50068.75326209606,45998.48707312134,53630.41548116741,1240.431667735275,867.7399678415088,1924.5559945122989,0.06922136009690708,0.06299616343692555,0.07586485296754589,0.0347143079133932,0.03024590489558643,0.04173118003274487,7.250171993150969,6.1745450767384344,8.722968738064806,100
