scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
BAU,1,89.72751337005398,88.56888836213304,90.69866671606184,1530.8894965037946,1505.3216459426867,1555.1295988287557,43985.22346068393,43359.14417083374,44610.09126578005,743.030004995545,725.4579195541185,762.2388407661535,0.08828852256739221,0.08184331542312998,0.09497934946531394,0.0752294745319308,0.06978581613815718,0.08137568229467901,3.41879016276041,3.0868047066130613,3.77721324505064,100
BAU,2,90.69597200842736,89.59105057491968,91.65214298598082,1602.0516914304596,1576.0409199350265,1626.172986224206,45466.695608427195,44870.18042439295,46052.3447656775,758.9953688600962,733.3956988971548,782.4413934649065,0.08358265475136566,0.07841782988243307,0.09015404150386172,0.07116856105180859,0.06625878907218409,0.07694023840044378,5.5094710227804375,5.025203372803871,6.033320605614783,100
BAU,3,90.26327664690652,89.25268190091214,91.4784444265103,1651.4332939355547,1621.1453788014524,1675.353602920399,46227.585690512555,45544.36186236968,46923.031771628215,769.1158480991456,742.5871564285801,798.128091603979,0.07943436217290885,0.07420145995690257,0.08450806498743499,0.06751645941888133,0.062201925929179135,0.07236532333724359,5.478865768709029,4.898192766376271,6.198702629103518,100
BAU,4,88.67692692938944,87.68251060235733,89.79219581815123,1677.478940746936,1643.611189476797,1707.1261714100808,46305.38023715579,45568.39643647474,47031.167068080336,781.8185755526999,751.0454370490056,813.6407891244477,0.0748376381488845,0.06767857474102068,0.08140119540420063,0.06695524108735354,0.060060874959402655,0.07314293761767678,5.527245238871412,4.882403012190161,6.174689697056871,100
BAU,5,85.80233566123819,84.62210182971621,87.05646578105802,1676.5124559636524,1636.6139248603326,1707.7181311616796,45638.065402911176,44872.65437318578,46374.24911318156,806.5776385597796,767.1432301243983,848.5834126031224,0.07125423208241281,0.06418318282025079,0.07895478720205468,0.06404414055675452,0.05735572197810272,0.07157995198378993,5.42150106477806,4.709436934758523,6.100373572571579,100
BAU,6,81.97611418070562,80.53033749627545,83.29089371519069,1652.2810936909996,1607.105864091988,1690.3859933458007,44373.49191920155,43511.112072134434,45157.94293155364,857.0964399212161,806.4616326655711,915.457112915177,0.06703433171333814,0.05978519835329094,0.07490566552652644,0.06082264419517337,0.05426387046078141,0.06887221424918757,5.528805048135777,4.899269910387079,6.21574891623043,100
BAU,7,77.72623961630114,76.03335785232969,79.41892607760138,1608.3377005405098,1560.7949122489792,1653.479587678611,42727.415283690476,41708.824848669494,43716.23899765003,951.9368473683461,881.1351903667024,1040.0899116525948,0.06400838981027329,0.05704073399961408,0.07031034357176413,0.05870111671254436,0.05108702147603729,0.06492951214863227,5.628617731777769,4.952745358532114,6.344593859309624,100
BAU,8,73.5803491951262,71.75107647348644,75.51560813484674,1557.4955987241196,1509.059376973884,1610.1234382864686,40962.415142397156,39873.44170337741,42211.66863424388,1110.1283997876262,986.4399945470866,1247.7822426320945,0.06061452842241901,0.05233750144668192,0.06732420728126834,0.05577365932196045,0.047632308871003406,0.062408194142684864,5.817094508902965,4.9888648424425375,6.542595665233465,100
BAU,9,69.77165748307253,67.59523619187976,72.0299155710095,1505.0960448918167,1444.6896981745936,1568.9523267129484,39230.32894198892,37969.54105597339,40589.362018979096,1367.631677039898,1161.2634689643346,1602.016688036683,0.057298900733832994,0.048020891712882735,0.06556525704705621,0.05323069941792602,0.04448563715695178,0.06031303409957621,5.943491458116623,4.888293152793525,6.69416249576399,100
BAU,10,66.25345562810746,63.76064796431478,68.87273638774266,1450.8597790971703,1378.659861707922,1517.9264753522377,37512.46142710844,36078.98158117695,38907.70710331474,1771.1572214951236,1441.4625683443023,2187.636801157526,0.05479274140009063,0.04578178198687692,0.06311297013439114,0.050615089315753474,0.042041717597886524,0.058713816033536134,6.069512575844668,5.16044345698451,6.87346219716356,100
BAU,11,62.86583183409243,59.80464056293317,65.70211813363437,1395.7130766655202,1315.125789522081,1477.1505690986307,35816.64752082791,34148.104873975106,37379.757008263536,2417.1211133538195,1912.515496207012,3182.499347393815,0.05240157421386812,0.042150927150082576,0.06010971330880839,0.04795905067992462,0.038039277453132216,0.055709604410672076,6.209664905412863,5.274842245630631,7.056290913568388,100
