scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
BAU,11,43.4724243119909,42.07603165213374,45.14848921997885,1054.1192728732208,1003.4815395953599,1111.8347429637984,24281.436860178983,23251.30148722868,25245.6584133538,1391.2695033801272,994.5110064110224,2093.946446293679,0.0631568119496592,0.0577897552520715,0.06930714501718527,0.05240951619290043,0.047019326127985754,0.05856228245503545,5.997378297485069,5.3848895726619554,6.59536712062074,100
BAU,12,41.154357024105934,39.633557228168,42.90244104905709,1004.0998923958724,949.0428087974412,1064.8826311319988,23009.756689030128,21955.525907453182,24062.10608802226,1827.802876624598,1196.660513114749,2940.607300138686,0.060302043852265404,0.05476394361967053,0.0674479399110984,0.05021799642369237,0.04441915935191332,0.056868459946682846,6.241702784488391,5.59172494652186,6.96074329047258,100
BAU,13,39.02637151193716,37.43823487522598,40.88581391111327,955.1728574623409,892.6259603386934,1026.022704395477,21823.411901579562,20621.91223999839,23004.122723165685,2486.511867241796,1514.7179898537538,4357.688937315646,0.057998738287255165,0.05171269310941366,0.06522479178132196,0.04810858520724358,0.04250072594753056,0.05500675120546778,6.426330365139752,5.596930909615905,7.145810274457567,100
BAU,14,37.20709578351042,35.631247806369245,39.173757569710205,910.9248900491025,847.6152702932914,981.0716778507142,20770.238268537047,19600.137856877922,22103.952967394303,3569.239670287635,1938.1438706885697,6742.983885087635,0.05604073747802693,0.05065913197486077,0.06429391112080238,0.046627143221268895,0.041600574666267376,0.05381660444705326,6.651479400932177,5.806896723742,7.48982756022132,100
BAU,15,35.66563346897277,34.05514706866204,37.594882128592644,870.5227338409738,803.443174442235,948.8331976658212,19844.38454842728,18604.525280741458,21282.946486126504,5290.099525533801,2681.66378105062,10448.635196200587,0.0544049726965673,0.04718063336328745,0.06308476590723876,0.04526830656465495,0.03960074631954129,0.052514913895234744,6.828354692575838,5.921276460900115,7.867103153159446,100
Harvest_m25_mill,1,69.72902743603737,68.9456712062835,70.24184944454183,1254.1413919486456,1232.7863208747492,1270.1562044641678,34057.98622603122,33575.732190223454,34411.68493386714,551.0842124362774,544.2563248423473,556.486784211348,0.07451390208386817,0.07134551081707671,0.07752677771476837,0.06057671528372401,0.05701423474308008,0.06314747759351128,5.244869519363157,4.86954800963275,5.7007996989268115,100
Harvest_m25_mill,2,71.13467188429658,70.4666791392144,71.82250395418217,1343.076332669441,1322.5420774616264,1365.055669422051,35614.40602750891,35214.76515480393,36181.65041332434,576.4072908116706,567.6165455698813,587.5383546871049,0.07171211065985551,0.0685566389666939,0.07571998997153198,0.05830123673227296,0.05510357796404983,0.0621418167260525,7.277819616212263,6.816246061249409,7.778310333870407,100
Harvest_m25_mill,3,70.40617732899706,69.80133299808296,71.16956046900066,1395.931583929268,1377.4561261559888,1420.065818493818,36159.4439713861,35767.25896236395,36685.3594114826,587.1083423072301,573.4147476626574,601.7272654104764,0.06972289727379406,0.06641761359965531,0.07277436814950115,0.05670774444542114,0.05369382274134471,0.05976163581402753,7.168203364905555,6.630066234076837,7.6063679608923955,100
Harvest_m25_mill,4,68.7752591233211,68.07557926510441,69.75802058256888,1428.6729359954222,1405.6398140208303,1457.0731479303274,36170.52566852642,35727.867353745045,36754.149996351174,604.0891732907568,586.4321405115576,623.0146787480601,0.0671721444647389,0.06372428917930834,0.0708833860529272,0.054625002969735735,0.05163427614275915,0.058228038912525724,7.141235256918507,6.6634929117351325,7.725473549009959,100
Harvest_m25_mill,5,66.2531832209476,65.39580249039571,67.35427272753233,1436.9263194014995,1410.2540422489456,1473.0420379552559,35586.03302636436,35064.45963844551,36259.820121580255,632.9141898490958,607.5576296044298,667.7490776396951,0.06482154141257565,0.060845182446240514,0.06845720698377311,0.053090783458463575,0.049193166631262414,0.05643261295822677,7.066039147010768,6.431748639727099,7.843642257651506,100
Harvest_m25_mill,6,62.90238089845592,61.956712174831075,63.979307136829576,1418.9383042250504,1385.8260330903108,1457.504903280994,34406.67781096548,33797.19373430395,35197.0831958668,679.4524337102675,641.6519291955074,736.2749332705307,0.062070708721189166,0.05826170388697019,0.06579808204093676,0.051056964542823734,0.047723982382254934,0.0545199433999939,7.082670621337766,6.448536399002835,7.858280853169815,100
Harvest_m25_mill,7,59.146115328963454,58.15649538676408,60.34705059342,1380.028434744303,1344.6739255906832,1427.5679736621933,32832.662432724625,32119.654704118388,33626.396202465156,751.0533985904783,692.0189897966757,841.104065776838,0.06041010184725607,0.05659225675907745,0.06624019278997241,0.0497744802360263,0.04640481221370951,0.054607668445385074,7.053250464157871,6.349225476222785,7.744892930055725,100
Harvest_m25_mill,8,55.46677439927581,54.36890777774374,56.69924745588729,1330.562438250415,1291.1257541819778,1382.3646107504449,31141.31050081776,30319.622239798948,31954.453438678618,856.1510045668336,762.0137560655455,1020.6407420238149,0.05803452615128154,0.05407981656615052,0.062024647943335814,0.0479773875646943,0.04434775197066086,0.05150517923610303,7.218019463508573,6.513734672865424,8.026573055536245,100
Harvest_m25_mill,9,52.031963259928744,50.814926392177775,53.306091404940545,1273.6219796830444,1229.8736380561816,1329.3571898085333,29432.944898541,28572.07285357754,30219.65810292759,1012.7316592244699,852.4867138185573,1320.4196182581454,0.05541666320439016,0.050987210666270724,0.060346094155427715,0.04627589216443842,0.042483913019594255,0.049917192616266565,7.390926419378495,6.501896106539857,8.241599243931823,100
