scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,1,2004,231.44234244848565,222.94397397553394,240.21373747336258,50.917315338666846,49.047674274617464,52.84702224413976,54.00219042478886,52.266051707811044,55.70694979197568,86.65022447390666,83.78249108953034,89.84498064897555,713.7888016143875,691.0721010806925,741.3264035499719,9.013776103425387,8.71962890618558,9.36741039022424,1131.0580036630254,1095.211828891318,1170.3515109204282,472.202487256146,454.8407262979332,490.28560517567473,17422.163862502086,16721.377976468048,18131.419333178143,8287.069165799398,7878.0496488349545,8744.755692379706,0.5229033501491313,0.5128243303521723,0.5307656193322603,255.43696981570554,250.84470013724172,259.4408921717036,5474.583679584704,5304.762742741868,5684.417730288029,100,2819
BAU,2,2009,208.34771492007673,199.16884898450434,217.41874537153333,45.83649728241688,43.81714677659095,47.83212398173733,46.59427168690707,44.676069167877166,48.51849159233336,74.43941387215646,71.39292978518733,77.562663875150065,612.0476346756088,588.5652926881901,636.6622320580636,7.6892787058850445,7.400651705077451,8.046761159691426,982.7909448127729,946.8372004351681,1020.7652381476837,425.252117704702,406.5965680585125,443.9158993663182,15903.816000960782,15125.493198903881,16648.055629868028,7700.782361738383,7281.094465586368,8187.541575300347,0.5626665662547117,0.5505152897723852,0.5730144861283879,275.1763924173269,269.0957892628227,280.1085356756995,4695.131845131322,4514.468558122402,4885.978248488498,100,2392
BAU,3,2014,186.1392353989577,176.08866829249376,195.53034015730094,40.950631787770696,38.739507024348626,43.016674834606206,40.434034410988616,38.66232057599308,42.167819888323166,64.35932999968826,61.442511122584335,67.48015656053656,528.1856782888623,504.0991675088384,555.4410526469123,6.603702727141011,6.319001332669251,6.936157586239022,857.2604277457358,818.6119304125652,897.7185903049486,380.08922563969116,359.5030193339978,399.46750317122417,14455.117546822175,13739.896224560673,15200.191595641118,7105.136192638191,6624.456448685671,7539.449471023952,0.5995478270612995,0.5867234199601317,0.6167168699401953,293.3546118842578,287.07225478227554,301.54936217513205,4051.840928496496,3870.1962507422677,4261.189002234849,100,2045
BAU,4,2019,166.9392410759007,158.78453666365687,176.63349004756242,36.72663303669815,34.932598066004516,38.85936781046372,35.894045009110314,33.86365788456274,37.74506111997178,56.913000295804004,54.53179048488809,59.8614192204068,466.50404824443166,447.5300615682006,492.00118456850356,5.804754399758274,5.591859313507543,6.122602568647198,761.5025996363333,728.587135681944,801.3168132149897,341.02342243100804,324.2881127240907,361.00432079602575,13227.51235810088,12445.28812959583,14065.215104678831,6617.522278896655,6121.278381024379,7072.731371225629,0.6349087729547914,0.6138800582367082,0.6677700910378261,311.0481175546557,300.87097259199845,327.04823945735586,3578.7088299022876,3437.609499980589,3780.60455707257,100,1793
BAU,5,2024,148.5251235502295,139.95256035788083,158.45944771365808,32.675527181050484,30.78956327873378,34.86107849700478,32.143519807627136,30.16170517337941,33.88327493666887,50.85696713845342,48.05759700187688,53.77593293111103,416.19657456044865,393.5337507487749,440.6980956296237,5.156932145947112,4.903797315766224,5.457425276332906,680.0897985617581,645.1509265967513,719.5899567792668,303.5435224430895,286.0343021678004,323.99862035642406,11970.961714859632,11160.897468347499,12821.869171684426,6087.247859670447,5506.568118450367,6639.509871793335,0.6762806613144092,0.6399192107980128,0.7714955590761408,331.4117001247499,313.6549282602579,370.5465247089545,3192.8503854288856,3022.489032693351,3384.254629358245,100,1588
BAU,6,2029,131.11580599487246,123.02795662832632,140.9432741124901,28.84547731887194,27.06615045823179,31.007520304747807,28.983873285216173,26.861472542794637,30.547557571085342,45.87386217905945,43.14591893505869,48.784754988015834,375.2301271147735,354.29714071245814,397.8907821844218,4.635537412092936,4.372016641023043,4.905090610853723,610.3380026966877,572.9138977100398,646.4889034548269,268.07967894675835,251.52244859440995,288.13793893614724,10741.37118199801,9964.727830628202,11587.326503853823,5531.501657531908,4969.288104990382,6070.171375212227,0.7320246008816989,0.6679851831658359,0.9254110517345988,359.0047127880662,327.896472257481,446.60446367746823,2877.9681992730398,2716.0518961775224,3046.8538283887565,100,1423
BAU,7,2034,114.26289971490543,106.39294060526497,123.23004834908913,25.137837937279194,23.406446933158293,27.11061063679961,26.080815363865472,23.92673354870344,27.643107040701867,41.453820206506585,38.831052209100974,44.08799144933373,338.92807733712544,318.06317385432067,359.4786562188415,4.181397733413483,3.910409708269868,4.424872650898272,546.4666917341067,509.9451802253077,581.3787106087318,233.72945897106086,217.62560294586166,252.19406512039694,9470.887442399398,8705.01657051334,10296.342256450369,4940.549544835736,4413.883941052378,5479.789818510231,0.783115750053932,0.6907547365091693,0.9504687139471621,385.09934672479295,339.94612187093134,470.4518980818185,2599.553639177264,2441.7066875784976,2752.5014371280004,100,1277
BAU,8,2039,99.10948713939167,91.72764352256229,107.45631063561366,21.80408717066617,20.1800815749637,23.640388339835006,23.45250396827728,21.482854012167323,24.93168026585279,37.493811013706974,34.58161139939601,40.20127707793216,306.68091534850305,283.79595255447043,327.4709771423788,3.7816542856364843,3.492531284883258,4.030431620161363,489.04542127898,455.43357130348556,524.703138380137,202.81448016798066,187.71235021827727,220.03288421074018,8272.112793778948,7489.895981550546,9088.119945557046,4343.880036951758,3876.2883603839623,4866.372601536177,0.8845378669097674,0.7387671890344176,1.2252325998808935,436.312450825441,363.4405660812461,603.4284482129253,2352.2755401633453,2170.0341084955935,2506.008443189262,100,1150
BAU,9,2044,86.24122920016067,78.27535527425636,94.1253335397995,18.97307042403535,17.220578160336398,20.70757337875589,21.129456200871232,19.34980051064189,22.475942186588618,34.06901963973051,31.522742552233964,36.55617266233887,278.6971862728906,258.00987798848064,299.2436080665283,3.437394025066792,3.1731325088685605,3.681707959551151,439.4530869999404,408.761082855671,473.1156222439488,176.5392315005642,160.12951298328147,192.7195816664322,7241.1546569089705,6387.475050994062,8014.373627606032,3810.5013917713954,3382.7007588693505,4261.713231295741,1.0167259802782749,0.7825436161958574,1.5433289678083273,502.69511440403113,383.364320645706,771.252045281823,2137.6963283649443,1971.311847319626,2289.115691018167,100,1041
BAU,10,2049,74.80485971703268,66.93704809725692,82.74660522924697,16.45706913774719,14.726150581396519,18.20425315043433,19.023811156208588,17.371810468475744,20.500498314196946,30.989266589610004,28.591378206110527,33.51084126882606,253.729315452107,234.86117132184714,274.85111340371117,3.1318531319929424,2.878288986337763,3.3908299136560967,395.351340942597,364.25569698303514,429.3793320144266,153.16801117910532,137.11646851494052,169.4159996886195,6294.755971526238,5543.895385260772,6996.684971604607,3317.8217711260095,2881.0486038574454,3762.3507692714875,1.1344839571485852,0.8295525736126471,2.1158727323026802,560.1379989686152,406.4483454101325,1075.588367788869,1945.414406297235,1794.7053443336408,2099.8586507107957,100,944
