scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,1,2004,236.96910038165217,228.38487420797503,245.62460203527542,52.13320208396348,50.24467232575451,54.0374124477606,54.50735927383409,52.71235478890488,56.19755911051318,87.4803617276829,84.67030787601868,90.67259089638492,721.0851650316819,699.2489630805935,748.9234884977124,9.111326676476024,8.829698603310895,9.4708641911701,1146.363683022378,1112.9152975148354,1186.233411220392,483.508238522429,465.97784426352405,501.32818807898167,17851.706256547113,17173.99300964213,18540.82326098303,8487.89548859217,8087.083311094019,8878.435470943281,0.5272947835719766,0.5180371595804367,0.5345527509090171,257.52474169775655,253.16131764259558,261.2271155333301,5528.700754697927,5359.3400256466575,5741.092582700742,100,2846
BAU,2,2009,219.2066579838949,210.01901170332673,229.50552539054814,48.22546475645687,46.20418257473189,50.491215585920585,47.70089717168696,45.876792560985265,49.61216579485172,76.29066182260114,73.42291218732873,79.50924375760343,628.1527536647276,606.8863468027708,655.1471151216001,7.905179327253584,7.630956671566345,8.278934848245472,1014.6724067230559,978.6258263783257,1059.435875625478,447.4714617029806,428.61564733976763,468.6124624102262,16765.871453942917,16029.52332329784,17623.329126227527,8117.933569899306,7696.8268876258835,8605.723283493278,0.5714730935689836,0.5587515794099771,0.5822177386606219,279.36532358184814,273.33964157155305,284.8699853533848,4815.29716421561,4646.079273640144,5018.874686270917,100,2452
BAU,3,2014,201.17691662332257,192.529536857528,209.75001891174549,44.25892165713097,42.35649810865616,46.14500416058401,41.96893881324702,40.16313777225864,43.6166489174356,66.86721053501145,64.15431727283536,69.78553791454424,550.1035818980107,528.836491038677,574.6664988265171,6.894859703531647,6.615709789614138,7.214706518495719,901.3311607125867,867.2004040764826,941.9841592852417,410.85737873591825,393.09659979541493,428.4857817137232,15689.986343330687,14922.644725992583,16366.84196949892,7733.158158904563,7215.823696251371,8224.515599756125,0.6125410236994155,0.5980222332877339,0.6297277407697097,299.592901633842,292.3269359131822,308.5149655671708,4215.794748170174,4058.6795994381937,4407.889675198738,100,2128
BAU,4,2019,185.76406685345776,176.32225282505206,195.81893212138553,40.86809470776071,38.79089562151145,43.08016506670482,37.78007292507824,35.91654896085072,39.440414620610476,60.04358256195222,57.367229156146664,62.71875600220966,493.6950018964884,472.6991922384711,515.5241021965483,6.165194929439925,5.915249805699407,6.450691069057947,816.3453911611459,782.3076431376383,852.8635175256815,379.56150589988874,360.141157744118,400.24184583215055,14800.200239185802,13990.66995556957,15563.580593283908,7442.168632892177,6890.128259805602,8035.918647861052,0.6540538693820225,0.6325764616634312,0.6843354132401092,320.1229418169197,309.0856953677107,334.47244601592524,3782.387715711122,3628.1794051594834,3948.302967180953,100,1895
BAU,5,2024,170.0886928502641,159.9133307134987,180.95128826593555,37.4195124270581,35.18093275696971,39.80928341850582,34.378517049648536,32.50005226562272,36.11895283157662,54.49522987470456,51.92326154224615,57.083061407929065,447.81061060248715,426.5858056865659,470.24910643390376,5.5713837049808745,5.309764868457269,5.845605918627703,743.566286768231,708.6916247011893,778.3964801601917,347.69319255957754,326.93002386689227,369.96502939925654,13826.651246754567,12888.959310013051,14800.593652931228,7076.052136076365,6362.795855317151,7736.0530438437745,0.7085531152287273,0.6704320220353881,0.8141175415053328,346.8053884821955,327.7450791898924,396.97450414420496,3429.717526417537,3269.6253538568535,3595.813305505353,100,1706
BAU,6,2029,154.4562880511452,144.27557994997795,164.40927015639605,33.980383371251946,31.74062758899515,36.17003943440713,31.535562126292835,29.769873801552585,33.22238599824035,49.94847678414995,47.248727146324875,52.434982982542394,410.5015756759625,388.8291642792851,431.1168956812419,5.096086696601843,4.821584699886882,5.35814288913207,680.3875251241409,644.0451900276703,716.3012258179053,315.8916684644695,295.130017366562,336.3510089256117,12781.961750871264,11847.940499483451,13797.59258592005,6655.658159708252,5938.165189256846,7243.68126903372,0.7900442539797973,0.711393364972418,1.2112550540370437,385.771609665999,348.58684468225624,580.8394935226274,3143.008575277016,2982.0508974854515,3296.2053246827536,100,1554
BAU,7,2034,138.46097466199987,128.47356348495072,147.7976349437227,30.461414425639976,28.264183966689153,32.515479687619,28.855671313460185,27.07532044765955,30.43428359189218,45.75989907915803,43.2133986715649,48.301211100546084,376.09289662773085,354.1725033330398,395.6478544710507,4.663065575687324,4.365286247472017,4.91869531051122,619.8992836814202,582.1525830679013,654.5765864782719,283.31833281626973,262.84964118647736,302.4507293373429,11623.492249544068,10626.214988629457,12557.66252056339,6160.295120223626,5486.508496059567,6842.304623000141,0.8694930531403072,0.7621940254737268,1.4556344728867758,424.7927848522318,373.1656839797659,677.5539868836731,2878.1103354624106,2713.6587663212904,3027.483020455455,100,1415
BAU,8,2039,123.44846527665544,113.83634630571449,132.93999879254454,27.1586623608642,25.04399618725719,29.2467997343598,26.31956785691415,24.594666968703976,27.937937864280066,41.93818510397746,39.267914520165945,44.620620241719436,344.708198788033,323.21935193299,364.9400783825921,4.272602310706237,3.976726992932466,4.5233347270753566,563.84630916981655,528.4964870821075,599.0731636924202,252.71214981265777,233.05843266867663,272.14257063582966,10472.514068718709,9477.330490069675,11408.327356298105,5611.852955395269,4954.77713963217,6368.187311377733,0.9302598347556714,0.8213586584552837,1.2058655338557878,457.06963462061697,401.1861511718805,590.5280608945999,2636.7287580498214,2472.7518965751005,2788.8345194198027,100,1290
BAU,9,2044,109.76762449115793,100.36430837288933,119.64127104825462,24.148877388054746,22.08014784203565,26.32107963061602,23.992062953675102,22.279307132638074,25.549424282027633,38.42902756591826,35.89541948983569,41.27446630963361,315.99037789767647,293.573577781671,336.2421396649107,3.9161108709595536,3.6250217282005197,4.167274883239944,512.5032463420727,477.68363984548495,548.208828180691,224.78649464740704,205.4791528018664,245.07650055211005,9398.218491388816,8444.974214223537,10302.903370710845,5072.213085919139,4380.452131156804,5819.5516414007225,1.068150261087299,0.9017590688528638,1.4740493080284525,526.7162163638378,441.4451290664755,756.3406171298609,2416.4241326024653,2249.156034974776,2571.443725240419,100,1178
BAU,10,2049,97.16323137479525,88.0928740435946,106.07836879555816,21.375910902454955,19.380432289590814,23.3372411350228,21.836467307023458,20.159429943431512,23.38950083932275,35.22840329238499,32.684223681513224,37.847399809336075,289.9327152283252,267.85687343182474,310.7891501227007,3.5946052580518004,3.3132660617414107,3.856844681679604,465.59879947383547,431.3421030087899,499.44883083128184,199.0423441615662,180.42774597908706,217.40692156981657,8389.376090065442,7403.992168384413,9204.14842987818,4539.0370422996075,3917.450783103467,5217.523121822341,1.3489827065310778,0.9665694758126503,2.885968094601971,670.3748781225937,474.1768093845603,1517.726986772937,2216.445827870658,2048.2902243991803,2377.6459490555635,100,1077
