scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,1,2004,235.77728898584175,226.64444544119823,243.5037691974058,51.87100357688518,49.86177799706361,53.57082922342927,54.18205459398271,52.2758747662768,55.919693391208384,87.20554419476967,84.46764118874114,90.5759878999107,717.3947532504304,695.4898556196983,743.1197158739247,9.067045471604793,8.793340813564233,9.401831700863143,1140.6017246389106,1106.4255080015182,1178.1887130922714,481.06412693203487,462.27712879234736,496.9895086699802,17727.756063746318,16998.091541251073,18408.020490752977,8420.291914850748,7991.648469754251,8851.179700613015,0.5266607351704696,0.5166884629619642,0.5338215870662488,257.2208871901694,252.7208234897596,260.9408935210896,5503.731087031209,5341.056160042075,5700.180297019103,100,2831
BAU,2,2009,217.95302063687677,209.28534605619933,227.15005214627953,47.949664540112884,46.04277613236385,49.9730114721815,46.95145744170714,45.068492240422806,48.60435103700317,75.52755460783344,72.56913287606514,78.90722505391926,619.590311845089,595.4656383801578,645.3532893424235,7.799388168631514,7.47203124963889,8.14113522509466,1002.9470588606808,963.8538534862356,1042.9933115210847,444.8882993064793,427.1346629379557,463.7517841413403,16610.69233863904,15902.731272803074,17240.48882731731,8004.146753671454,7542.794032421003,8420.381398399042,0.5711542587388344,0.5602464941353082,0.5803197717243105,279.27231852873,274.4557240488334,284.31239384589253,4754.249639500556,4573.408478917556,4949.028842523481,100,2417
BAU,3,2014,200.26426833941449,190.35497727920853,209.48520971565432,44.05813903467119,41.87809500142587,46.08674613744395,40.92136849443175,39.0203541479219,42.64670303946568,65.81470663298484,63.08394353996695,69.20841795940247,538.358313868431,517.6782443995901,564.8265636430268,6.749966667628395,6.483996434038305,7.113352362910939,886.0431469662142,850.0282364281727,928.4264171973468,408.9681566033963,388.54725704959014,427.72358949945846,15549.991444078647,14731.28512064742,16239.066665686034,7576.656605151337,7098.8433835078195,8044.161412045338,0.6121325762365352,0.598031518487583,0.6276978623298836,299.5409915152758,292.30833917286697,306.94227878376813,4131.6614544138465,3969.1664117059427,4326.160987699654,100,2080
BAU,4,2019,185.7718711102639,176.0748455511794,196.01863383578086,40.869811644258064,38.73646602125946,43.124099443871785,36.57953261648474,34.93901736147342,38.438898430040126,58.77855589799893,56.28718993886949,61.92327674594647,479.7806280061011,460.3816907783762,506.4982983924638,5.993505841695119,5.7357202538357335,6.33823935725684,799.6410615170056,764.851893636855,841.6914131152718,379.5256055644327,359.66834801454297,400.3058393655145,14730.099390698591,13871.730327781868,15515.273192030112,7284.373271774503,6772.58035473611,7806.378771418797,0.653453208610187,0.6322592373331963,0.6868528777713825,320.09160844983455,310.7768062729067,336.4317162711159,3682.1926350015488,3528.784845969406,3873.5214152368626,100,1839
BAU,5,2024,171.15705717026938,161.49221338821172,181.00102121748716,37.65455257745926,35.528286945406585,39.82022466784717,33.051373338276676,31.168813453628868,34.91071169815349,53.09168284486997,50.46633438102377,55.87003018189999,432.5828116044304,411.02743517553233,455.6666992455726,5.384650094910083,5.099862384388349,5.697479570129985,726.5516139554248,693.3608573865613,763.300208594034,349.82972882725585,330.0896616149007,369.78344296796274,13851.071816345764,12911.659630801576,14748.78630072614,6945.937522879617,6373.295287522014,7633.081775100225,0.7044964893901401,0.6625749774440253,0.8224128385451109,345.2204102991145,325.2936864360448,401.304558241908,3319.0318795393573,3145.4740022083347,3494.194526981519,100,1645
BAU,6,2029,155.61840719939428,146.12111356977255,166.40485186799188,34.23604958386674,32.14664498534996,36.60906741095822,29.96672942005428,28.197589261047593,31.98312006217759,48.19396707019969,45.91492685821575,51.09305789820922,392.12598514633254,373.93648949270084,417.6588132952886,4.8701342707159085,4.629708560184939,5.163668469568677,659.8789008253584,629.5094631716696,699.5235023735127,318.21033457044337,298.742379027149,340.3193216358627,12839.528097411332,11883.183772339302,13772.712786374475,6515.0121963723,5897.5668768696505,7195.158075358775,0.7806696457017743,0.7000184254860953,1.1662571162291724,382.061329213311,343.65024292964733,554.1860786704915,3008.36614117614,2869.1154125045714,3191.2844391839444,100,1482
BAU,7,2034,139.82615553615258,128.97069741712062,149.2879194144252,30.76175421795357,28.37355343176654,32.84334227117354,27.16650322560721,25.530603170216114,29.20719173892963,43.80109129051971,41.32036940562685,46.584280487529284,356.076936873526,336.5960497794525,378.4316058198607,4.417519293154691,4.17116915920096,4.699619498754704,597.6728336943728,564.3776644205947,635.8981813599011,286.04867216178906,263.6962854680873,305.46348371640414,11727.602441806319,10829.994624925366,12662.370326589611,6012.457460920056,5395.915472661873,6690.054822900253,0.8510695729505677,0.7461296369280181,1.011568053608837,418.2679826116075,365.7198115821165,505.42688679007165,2731.4760360277382,2580.9997575057178,2894.151464074983,100,1337
BAU,8,2039,125.05753402393455,115.23242339849098,135.61442705189575,27.5126574852656,25.351133147668016,29.83517395141706,24.605742019066668,23.167149649711387,26.47013399263594,39.822618666111005,37.70018332338648,42.50897842849935,323.5924322869069,306.10435136241904,345.6035543506433,4.0132435541559826,3.782183954368587,4.269176664969596,540.5409707528491,509.68419741544915,577.1924984570364,255.93657931467428,235.93346589621572,277.52501554991153,10633.408847980425,9737.84471629597,11685.782380187522,5489.400553168563,4880.617058371882,6124.08951167974,1.023998771711953,0.8071865877175002,1.2205416995277718,502.91618322409624,395.48184463088836,615.3328076143071,2481.6731189375287,2354.1890512616437,2647.745115566652,100,1210
BAU,9,2044,111.66986957790974,102.38609350409284,121.87344048329531,24.567371307140142,22.524940570900426,26.812156906324965,22.23505551524665,20.942114313470356,23.823332275944715,36.1528463836582,34.309096016841366,38.731787871393905,293.799691892354,278.22837233380585,314.8581997244718,3.643478529966753,3.421841860918988,3.9025803572009874,488.24628176153567,458.75184477921437,523.8136370046111,228.6164118780503,209.5381691132353,249.52403596657132,9612.193365886444,8692.884275082175,10722.015125157544,4973.760771463589,4361.125922255904,5684.903862422536,1.1665571262574688,0.8863356824201429,1.891240620479428,578.192147893374,433.3640353923254,966.5183417459091,2252.8100936532833,2131.064794416638,2413.309489857651,100,1094
BAU,10,2049,99.69511597417652,90.89199317660149,108.13356996752415,21.932925514318836,19.996238498852332,23.789385392855312,20.087855045792505,18.82156875986474,21.65611333306811,32.830143533759355,30.841397525691516,35.318117489767154,266.7750829918645,250.04964068140683,287.0221767082819,3.309958430150896,3.0956890735973532,3.5542685940943874,441.07487716343644,412.99622154662063,472.9806194412019,204.15136421505971,186.3015234957128,221.53018081480388,8685.185537463312,7708.389880056041,9709.803905246097,4491.776376510824,3881.576127563738,5175.289785838193,1.5597896854179152,0.9681396247606395,3.7539784110709684,775.9196582333387,473.9125534042762,1845.8575691266194,2045.1509290459335,1917.092067167297,2200.707679583504,100,992
