scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,1,2004,234.85424873460155,225.92459034732707,242.79045581137632,51.66793472161234,49.70340987641196,53.41390027850279,54.18205459398271,52.2758747662768,55.919693391208384,87.20554419476967,84.46764118874114,90.5759878999107,717.3947532504304,695.4898556196983,743.1197158739247,9.067045471604793,8.793340813564233,9.401831700863143,1139.4756155323976,1105.4197595377625,1176.7865737238562,479.18133285658155,460.90222896548306,495.5342613273673,17660.587581755546,16944.700450328648,18350.073486615067,8391.35501697395,7963.206296579409,8823.810134555923,0.5274107239883848,0.517727727666761,0.5343221223973336,257.5867659195223,253.1051470246138,261.4626542058836,5503.731087031209,5341.056160042075,5700.180297019103,100,2831
BAU,2,2009,215.6915382132649,206.29126727706026,225.95360452886564,47.45213840691827,45.38407880095326,49.70979299635044,47.124416481958775,45.1313631760783,49.14047174893319,75.81766187672096,72.83891743328132,79.38091512801395,621.9971945741404,597.7164613521448,649.9277240373926,7.828244772766541,7.522519779591217,8.189911003146666,1003.312608062204,962.5987284159777,1048.401470601074,440.269205403128,421.0098529613622,461.18654385126024,16438.9643304481,15677.402038425767,17205.820777065826,7943.657716882623,7441.636123641943,8434.182305289365,0.5724602005680105,0.5626367494328148,0.5828125138322355,279.87889823498375,275.39715652674477,284.9714048862535,4772.927245739384,4589.2977670877335,4985.774421718901,100,2427
BAU,3,2014,196.59364093479402,187.03420570162103,206.10650491289167,43.25060100565468,41.14752525435662,45.34343108083617,41.22429739043796,39.282992441135164,43.37318129165095,66.32205972991058,63.68769863012413,69.34795500690097,542.6181773910464,519.9777040300462,565.9788992292092,6.800120859356571,6.512495196958492,7.11984132783059,887.032300097155,850.4509161996202,925.5034752013381,401.47717179482083,381.8316325542793,421.05350145094565,15254.489700862521,14428.06710044701,15982.44886242329,7471.164224244869,6955.22137566472,8036.183583995973,0.6157783460832623,0.6019624448138757,0.6291867977919141,301.3139182762931,294.6602120702281,308.83814025867423,4164.4914013437,4002.219252229468,4339.843335211501,100,2096
BAU,4,2019,180.33892874931612,171.12262732760445,190.34404485360744,39.67456432484955,37.64697801207298,41.87568986779363,36.998072238271604,35.264676079248325,38.858385763367,59.48510246307949,57.047121645539605,62.399267564424164,485.6713922816471,463.41323074367074,508.2598371853089,6.063486706234079,5.787207127613219,6.375057195450884,800.4220915064235,763.7566178698152,838.8428030278625,368.45741167641336,349.7175052074839,389.03471250455704,14282.565810178194,13437.75927380998,15188.656069717166,7124.385566848679,6568.3733156394155,7664.190903957631,0.6597447301383942,0.636752135249666,0.6858047052055998,323.08267438574734,311.43942849936957,335.15389242898436,3726.9057998823555,3561.721683823963,3906.765188896553,100,1862
BAU,5,2024,164.50928594008482,155.41911516455798,174.52280940856264,36.192042906818664,34.19220533620275,38.39501806988378,33.54995110128395,31.6472790072433,35.18913404873696,53.956934825317774,51.308780903558755,56.61470496407601,439.8266694588467,417.0753681236962,461.72439340800713,5.472402844241211,5.177758209973339,5.759517815254544,727.3560920797831,689.5435122469835,762.8571166390572,336.26814346759124,317.9847349729991,356.6256010619681,13275.288479882882,12475.079739083583,14211.213836493976,6729.2053534391,6193.329800530466,7468.553721557559,0.716759997737924,0.6761539832324558,0.8112986893638574,350.8248624394527,329.57588954192636,395.7422602040625,3374.652680913246,3204.341107938234,3535.152042046272,100,1673
BAU,6,2029,148.57930287224121,138.61451068265484,158.64075911041147,32.68744663189307,30.495192350184062,34.90096700429053,30.697645737478414,28.861551216506175,32.29946775225086,49.41541194807293,46.87049149303611,52.02189021028164,402.2379232069776,381.10946816096305,423.26150569179936,4.993766275900919,4.687517400146112,5.262058786657107,663.4983634215369,625.2559404935546,699.2729788134759,303.84452071903826,283.5997317233602,324.3502031476129,12199.114621127044,11297.146039928342,13099.397063485461,6266.180218712017,5692.770756751686,6971.992643554567,0.8013848540474037,0.7179334105691428,1.175402151422547,391.32235468628795,352.24665650323334,543.8445366197325,3086.914507246269,2922.5436032922635,3248.590610680091,100,1520
BAU,7,2034,132.44128474086023,122.0503048177695,142.3000207662593,29.13708264298925,26.85106705990929,31.30600456857705,28.068343228248033,26.183707420393223,29.83190470907538,45.284051989149305,42.3601911660283,47.84206752884404,368.37342526498975,344.08599922808696,390.81449335838954,4.568871138119188,4.268780843774383,4.848468316783675,603.5571298781873,568.0426294192307,637.5679917167838,270.9668963128761,249.78466816391875,291.1094898742513,11024.827353358953,10118.589232430371,11858.728594948256,5741.701106707632,5178.537819291492,6393.031231301176,0.8706765613858007,0.7732040453316986,1.421088716633156,427.13432261365114,381.2038123071461,682.9591299498113,2826.3938040412095,2644.3060665766884,2990.3680061158543,100,1383
BAU,8,2039,117.44802649595947,108.05853957966153,126.72687777209336,25.838565829111083,23.772878707525535,27.87991310986054,25.55852333585035,23.84436829613194,27.365006155320014,41.45650014500755,38.74467806977152,44.20861215310447,336.99395975687963,313.7174832997474,359.0680766203984,4.178098756592344,3.88391761732805,4.443539084640928,547.5871953571002,511.6469615268447,581.5263571245995,240.40148557874986,221.2220712334323,259.3506681225654,9866.986461574055,8883.469850777128,10760.450008996631,5196.0824369656975,4691.627668970421,5885.824180466818,1.0142204489242603,0.837326325293469,1.6143023834512147,497.2999064772748,412.2208690516252,774.0774743517628,2585.4664317550532,2410.7981238891807,2751.9892499076295,100,1259
BAU,9,2044,104.10474155263498,94.87749740003639,112.72946568211107,22.903043141579694,20.87304942800801,24.800482450064436,23.22676277309612,21.52814859230061,24.793663690123502,37.89893271997452,35.31689658467611,40.27723961426035,308.09059957124117,286.33238088646704,326.8553732958158,3.81999321951812,3.5364781185756913,4.052394665420733,496.3907788937972,462.45359906534725,528.3159909810153,213.1664636656544,194.25114617290217,230.7398994561751,8831.830839833774,7879.296046433381,9687.212217550037,4682.412484750397,4173.898082372974,5371.134963414739,1.1743361863577748,0.9124249296469699,1.6312535592492547,579.6799361861176,451.5356625553874,835.8180634767396,2363.230520892856,2202.241184731302,2506.2168145705664,100,1147
BAU,10,2049,92.128165843035,83.39821828356378,100.81791277338866,20.2681964854677,18.34760802238403,22.179940810145503,21.13935135913535,19.455508987363437,22.653860191361396,34.69990520085151,32.109521156606625,37.18632219015674,282.24763895370546,259.32367854200083,302.42917249957304,3.50103401019664,3.219871928377776,3.740905086804786,450.5937005368084,417.52779051948215,482.91857153392823,188.69238357754597,170.77611855575827,206.52269254005859,7878.358489331233,6964.7460530137305,8648.624882637076,4191.899738596769,3679.190068704781,4769.573006559127,1.3879116459932392,1.0010920931917946,2.53966581556739,689.8876362924701,492.4510147505711,1318.7847609040177,2164.0539054665965,1993.1673384130647,2317.3329010381167,100,1048
