scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
Harvest_p25_pulp,4,2019,168.7784410333486,159.69225978946258,179.0067094937433,37.131257027336694,35.132297153681776,39.38147608862352,35.37195137101745,33.54791059135036,37.103280106342496,57.0715200443949,54.619338375420355,59.82948882249198,465.17696222882086,444.6874857275632,487.6952121448842,5.809916691436529,5.554094623674397,6.0943278580362,761.6788136890959,726.9924604974564,796.7912676753747,344.8270850455793,326.21472778833584,365.67589415552754,13333.348593495182,12589.806916999285,14191.38153636724,6648.139451462028,6170.9221878222925,7154.639385283549,0.6482644062089021,0.6251508314007681,0.6809741731753969,317.49752514363837,305.32054119229315,333.0288949464858,3573.6853496532212,3422.5651807519826,3742.9219374683,100,1784
Harvest_p25_pulp,5,2024,150.8786263754879,140.91087068898912,160.04108874851207,33.19329780260733,31.000391551577607,35.20903952467265,31.55702946838371,29.47201270377152,33.27926244561659,51.050803328065776,48.41350144928637,54.017191713091606,415.53614013065027,394.6857170095807,439.1851540316758,5.173628029896477,4.889152014549133,5.481271809476878,681.4179005786929,645.1170987397172,717.5483760327836,308.4058276151523,288.0810717806073,327.2293338697765,12133.80983375285,11304.077350805273,12963.607860043641,6152.443509321167,5621.880149895791,6717.384178212812,0.7016442385830576,0.6632585080872031,0.8052622806474401,343.55074207171435,325.62722666462935,392.58228843681405,3192.4150657142777,3031.281549649637,3376.1193966000274,100,1581
Harvest_p25_pulp,6,2029,133.59632438111043,123.65405585452066,142.15779838479102,29.3911913638443,27.20389228799455,31.274715644654023,28.342090466487385,26.396874317206617,30.133549415856557,46.01793464342769,43.58727165137154,48.78548871504127,373.98801752131965,355.18337502774966,395.3423102512794,4.650812334778258,4.399938789227185,4.900344607557697,611.26755449336,578.1899047577607,644.9842253776153,273.21077425973687,253.12597308124475,290.8429796772044,10915.557209161554,9997.134199068556,11660.225196236337,5618.38499380688,5075.463676776426,6166.381653240983,0.760607915889166,0.7046509946528603,0.9544235359132212,372.72998754563326,345.4454944711271,449.2545117810291,2873.147955663189,2725.4174063477585,3041.2279957080405,100,1413
Harvest_p25_pulp,7,2034,116.97040438162347,107.5003595398477,126.02965936585852,25.733488963957164,23.650079098766494,27.726525060488875,25.492059285986112,23.744277878609665,27.32354497010072,41.57974201543062,39.17188419538534,44.42570443652211,337.75115399716566,317.00530720018907,360.5905985809637,4.195372383421553,3.9428310646744134,4.470103927290793,547.7427893092652,514.8806300929388,582.5793469055697,239.33017139655817,220.02374185583983,258.05764944225837,9669.341480929214,8743.562782489618,10441.686694295706,5054.047539884187,4527.340301293787,5639.089690391867,0.834294695814959,0.7546586442253346,1.0357381199416875,410.51710454470253,369.2472267511125,516.6048829016997,2594.4712398371976,2438.793956172558,2772.967742958308,100,1268
Harvest_p25_pulp,8,2039,101.92340859581994,91.9786703100177,110.6816534523649,22.423149891080385,20.2353074682039,24.34996375952028,22.86564562803192,21.193114221279153,24.68146289405692,37.583285583857865,35.21064738342102,40.41815417047502,305.3232046188195,285.1050250279966,327.6934776690887,3.793763085973561,3.5319805764946617,4.0585668490191065,490.16670512267206,458.1212702242246,527.888006310084,208.63545828881007,188.3300850735752,226.5257958302268,8506.120499928431,7581.207143521971,9247.595927193523,4490.165199008062,3927.225106812599,5131.850851920078,0.9379991662063143,0.8139281500476607,1.3079502008764217,461.47352012532264,397.5934225373873,645.7238679337756,2344.4007608935913,2189.0811011222477,2516.0178696977546,100,1141
Harvest_p25_pulp,9,2044,88.56193605829293,79.42073409220109,97.31976365748454,19.483625932824445,17.47256150028424,21.4103480046466,20.43885627251593,18.92573169256255,22.35182553329652,33.873824682338316,31.358762443210466,36.47602776119126,275.3598261137491,254.108632874645,297.16026267890396,3.424043967712165,3.1469764356955183,3.679791050676637,437.6567116213059,402.49992813405015,473.2963635653483,181.3571551165755,162.66836108688784,199.26035940998693,7438.083951870129,6600.957664656966,8213.377283638534,3957.2407887126833,3409.3324841826657,4593.144180860791,1.070701532957892,0.8616298282998872,1.663949108270577,525.0696221403286,420.803462282786,845.1610873187142,2114.146287604678,1942.3249917081357,2279.64493529017,100,1025
Harvest_p25_pulp,10,2049,76.97469103980742,68.66977562808208,84.91611231270036,16.934432028757634,15.107350638178058,18.681544708794085,18.276531426031823,16.621663094338647,19.79728066624712,30.531839096302214,27.839660267623962,33.282631635495534,248.39268692955145,226.3688983329548,271.65657688342696,3.0918476905111834,2.806270918263917,3.3668352681898295,390.99211146221285,354.95979660893124,424.83402309066116,157.67589379759468,140.73299162040047,173.95617415455547,6505.621739294187,5688.542113807389,7282.279281582236,3461.655452955472,2959.4561041872057,4077.910668633582,1.1851322903812513,0.9203077409626782,1.860759670067671,585.4392897022232,449.27422608943436,954.6617228761011,1906.4030715356866,1736.905368917134,2084.1818842070684,100,923
Harvest_p25_pulp,11,2054,66.62043695324216,58.68822499934947,74.08010548315906,14.656496129713275,12.911409499856884,16.297623206294993,16.3180408344024,14.945767592297885,17.883948253010296,27.541304249205517,25.002235404135156,30.181833967429696,224.41008888369495,203.77755958352788,244.03791595387833,2.795839103819096,2.5425750168098857,3.042129765085981,349.3274285436988,317.8777565406365,385.5633989092556,136.50144171852097,120.25505926454437,151.84496287243684,5645.487128849536,4906.81104277681,6407.300271215789,3008.078525892308,2497.457116140188,3431.0658688342837,1.4366502192176542,1.0051823732313918,2.7362164992709967,711.6932716159866,484.76757756501405,1415.411316780111,1721.9689936870768,1560.6684333637743,1869.6383489927075,100,833
Harvest_p25_pulp,12,2059,57.2531581124295,49.89858049068875,63.48194884223916,12.59569478473449,10.977687707951526,13.966028745292615,14.560462400193874,13.235737495438809,16.03816104303406,24.813510787724784,22.40504108442132,27.190006656637728,202.45247924376093,182.52971984619234,220.7990246404087,2.527753391297706,2.288808577501726,2.771986171883201,311.3568553622175,280.54079254243607,341.4721902786207,117.34409430074115,102.23398935673387,130.1532653021326,4857.442032548566,4101.127653861863,5762.149189320297,2598.2641388224615,2108.02006476705,3103.2345643101353,1.7748598000845648,1.0449192473073405,4.222354271327478,886.9660103741963,509.77944432624616,2222.978818827195,1553.7335996428105,1399.7368085210458,1697.8601239407526,100,751
Harvest_p25_pulp,13,2064,48.87126710183654,41.301863019893716,55.28826774003651,10.751678762404039,9.086409864376616,12.163418902808033,12.931695563387734,11.697798077587642,14.460481901537271,22.269914107000083,20.044211984630273,24.740952361327025,181.94423373432903,163.7012396989741,200.97942636400757,2.275215915166013,2.043046041653426,2.519647707672478,276.32175551080115,247.87050083136978,305.82659521683115,100.18811918313229,84.756160674232,113.29064114468346,4127.127671762123,3345.5240086350304,4871.029833647104,2206.141994509131,1734.0790007037094,2624.688146061314,2.0850662981944605,1.1361534784548524,4.480888301658954,1051.4609078367523,558.6693012283192,2383.2223158872216,1396.2542703374309,1252.3141816236412,1546.3679978640778,100,675
