scenario,cycle,year,mmt_agc_mean,mmt_agc_lo,mmt_agc_hi,mmt_bgc_mean,mmt_bgc_lo,mmt_bgc_hi,mmt_dead_c_mean,mmt_dead_c_lo,mmt_dead_c_hi,mmt_litter_c_mean,mmt_litter_c_lo,mmt_litter_c_hi,mmt_soil_c_mean,mmt_soil_c_lo,mmt_soil_c_hi,mmt_under_c_mean,mmt_under_c_lo,mmt_under_c_hi,mmt_total_c_mean,mmt_total_c_lo,mmt_total_c_hi,mmt_biomass_mean,mmt_biomass_lo,mmt_biomass_hi,total_vol_mcf_mean,total_vol_mcf_lo,total_vol_mcf_hi,merch_vol_mcf_mean,merch_vol_mcf_lo,merch_vol_mcf_hi,rd_mean_wtd_mean,rd_mean_wtd_lo,rd_mean_wtd_hi,sdi_mean_wtd_mean,sdi_mean_wtd_lo,sdi_mean_wtd_hi,total_area_mha_mean,total_area_mha_lo,total_area_mha_hi,n_sims,n_conditions
BAU,11,2054,86.21887323293005,79.59267086067231,95.77154532873772,18.96815211124461,17.51038758934791,21.069739972322303,20.080117138664587,18.42897378737957,21.67824981909176,32.90330194380902,30.749365895050786,35.335060048248465,267.55040273985264,249.18143533807967,287.6304578606111,3.3218973476997307,3.092508324305033,3.5553039812087244,425.66694709337787,397.2002589350832,460.59337775074323,176.65179306944688,163.04734294460698,196.24286582195026,7482.918339236813,6667.176260096711,8375.549992665286,4016.8144213151163,3385.8613904123786,4820.952520140039,1.9038262160261517,1.1502227976444312,3.762073315029297,951.7885236039059,556.6229841397932,1891.40407250724,2048.888333630379,1910.3176756710805,2192.3919331710345,100,991
BAU,12,2059,75.46067978805141,68.20030329395064,85.13266767260734,16.60134955337131,15.004066724669144,18.729186887973615,18.28004903666124,16.735215687742656,19.869152034816196,30.107391067558797,27.821175771247674,32.592066071310015,244.99386209013664,226.54396736441328,265.3123140071967,3.043477652314846,2.7886284598407887,3.281967083681435,385.41623403201197,356.00146239041516,419.2240997408889,154.6491222157034,139.62505522512998,174.61191069460045,6574.349120013763,5687.945818031978,7478.080474884888,3530.3498295010513,2924.045587897592,4320.680643100557,2.5183450583790132,1.2756885054608085,8.474705087297755,1264.6424731589939,629.5917219833094,4134.1963183176995,1875.7191285069025,1735.7282622344974,2025.2721125829312,100,907
BAU,13,2064,65.54791490543678,57.97237031865862,74.60422154552239,14.420541279196094,12.753921470104897,16.412928740014927,16.555685982144723,14.924406554721758,18.186504778418666,27.447878115345713,25.060478376030083,29.80683237349314,223.53530316735197,202.9273690541906,242.51905688293596,2.780476817360828,2.513554612764735,3.0104781643361944,347.3355286774882,315.98914125029864,380.0966286972413,134.37481760508487,118.84871483616277,152.89307373144646,5688.238880199146,4859.294678900871,6589.4875733955905,3055.6129382057343,2507.1581014462804,3669.454234082107,3.0751823110128895,1.3779787089339788,8.141896637842104,1559.9825334022837,682.1649875667465,4265.293384831897,1711.399196023507,1556.328516848554,1857.1269545837672,100,828
BAU,14,2069,56.70857883393314,49.51334731532771,65.82616692783833,12.47588734346529,10.892936409372094,14.48175672412443,14.946020860447748,13.609896093556927,16.440027810096502,24.97565959483605,22.766761632245235,27.255393872470247,203.68951108355645,184.9012140706835,221.29888515533062,2.5373771611113973,2.3014123041485433,2.7511739798641637,312.3809456686048,284.21824824553465,344.61520842010555,116.27564343078842,101.5607339049128,134.89130394503147,4882.451576493728,4161.8663363799615,5693.114294880015,2630.99982555616,2097.051940888813,3238.078418472802,4.5425188930136855,1.547545930053479,22.99874306443668,2309.620199331046,760.6744177303774,11125.703038180945,1560.0769509499441,1419.57324944937,1693.6701666062065,100,755
BAU,15,2074,49.25576463793456,42.2385220501328,58.19803263968056,10.836268220345604,9.292474851029215,12.803567180729724,13.520980677618082,12.234674279239194,15.12307607997567,22.813560852950378,20.76336607789289,25.15321814147218,186.22654670742648,169.27911893878942,205.3675435967927,2.3227232789576338,2.101477636729583,2.540001956637454,282.0118165991734,255.88484930213883,313.2001248319916,101.0094435823352,86.62361289070557,119.22194864091645,4220.293637348479,3479.271157147123,5067.846187282474,2274.7302042501547,1817.0089870527445,2835.702676155456,8.207598338326784,1.715983253740184,66.53204285223086,4193.666998042926,861.275399413549,33821.76320978011,1426.7522454392067,1297.5438396319782,1569.7910264100392,100,692
Harvest_m25_mill,1,2004,239.5630648134592,230.00527858704112,247.89113416631895,52.70387425896102,50.60116128914905,54.53604951659017,54.59832620990655,52.77321529910034,56.37972583319794,87.86539121426667,85.34754097273215,90.61884573439343,723.4198106625784,702.8775400415482,747.8710369387272,9.147970941036244,8.86737256621588,9.463182732732182,1152.2163587886573,1118.230431529721,1189.355565475399,488.7887123597018,469.20113753771363,505.97402858925216,18042.999226756056,17320.05184047603,18717.156453897103,8578.308257730785,8146.396474144178,9007.243133390975,0.5313471223110351,0.5231820585739507,0.5391949300427622,259.4891136160473,255.14233338893553,263.7220072467772,5547.760156379979,5398.253912528673,5734.460290698535,100,2855
Harvest_m25_mill,2,2009,225.27998015654595,215.32133962513007,233.46841087321127,49.56159563444011,47.37069471752861,51.36305039210647,48.21709161696315,46.33384104607646,49.85460963598962,77.47293001886473,74.7883248560517,80.4439684507211,636.6041397466261,613.3554063299716,660.5368498744537,8.022788978046615,7.742925908536646,8.344558920123688,1031.942102557767,994.9039492933182,1069.3560552273284,459.84777849573067,439.4932862033774,476.6460419895951,17213.630606657905,16437.013708970648,17934.888264794536,8333.1296079504,7880.813325939795,8797.571379893452,0.5801625378651448,0.5720285227979641,0.5904018145139703,283.59688573424654,279.03211808368474,289.08736282983114,4881.571875665042,4708.52210891005,5065.784183710041,100,2484
Harvest_m25_mill,3,2014,209.98389868615325,199.70490894131552,219.71744014343025,46.196457710953716,43.935079967089415,48.337836831554654,42.83190450458911,40.92049271109097,44.49664883199317,68.75068491196606,66.23697946142087,71.5917667870691,563.6629775352935,541.3191157282174,585.4029862385721,7.074979510584146,6.807282312536877,7.384087303588084,927.927073389801,892.8731786870004,966.0590706105526,428.82539950151954,407.78422290944894,448.66154431024927,16369.308864723283,15545.32393870578,17181.228724716726,8068.209841458149,7541.027257790211,8573.164874822287,0.6275509197869149,0.6152091486477558,0.6435374640341076,306.92646611062315,299.9357394430714,314.7275761118283,4321.267778850457,4160.517740783261,4491.237664392545,100,2178
Harvest_m25_mill,4,2019,196.47794143099125,186.21926956088112,206.61988363690506,43.22514711481808,40.96823930339384,45.45637440011912,38.96409584320652,37.1537305507343,40.68971912989843,62.43226167658935,59.710943148562876,65.37027847903961,510.9472008315028,490.0583189780634,533.5639312460744,6.390926817298083,6.125514375511817,6.689869007835328,849.6972251926618,814.2433823861011,889.6794725194757,401.4264312849707,380.39407084924903,422.2822821845974,15662.256670128418,14681.460637526226,16460.48060695962,7876.88095305622,7274.574252640261,8467.343511610872,0.6774674328204138,0.6553605111073473,0.7132033071253274,331.62033475286813,320.3579428810692,347.40813238192334,3916.513293248662,3759.1926205720797,4093.2988801052056,100,1959
Harvest_m25_mill,5,2024,182.08993632855677,172.24845544805353,191.68676836640117,40.05978599228249,37.89466019857178,42.17108904060825,35.77784972943666,34.09358281673536,37.39313326931509,57.27742900409977,54.632725882396656,59.97844856473084,468.25203728835055,447.93558802765074,490.3228902087988,5.836778552089279,5.5746979138386425,6.128447880436527,782.2763375242772,748.475092329903,817.1227581034468,372.2127470426786,351.8921884491046,391.9291671285097,14822.169887108912,13898.889247758972,15584.800892473228,7573.798366117622,6973.528091100815,8307.820236918478,0.7420882659739091,0.699142186910048,0.8327063957733647,363.0610587495178,341.93694979257634,405.4617820253257,3588.0200344937457,3439.2617707286176,3754.377469838475,100,1781
Harvest_m25_mill,6,2029,166.98442863863838,155.956186048985,177.0124021256023,36.73657430050044,34.310360930776696,38.94272846763251,33.19089280502265,31.268361062923812,34.933451775842116,53.04418815568737,50.577128021938705,55.80000250160625,433.0570492629038,412.1063308446659,454.63622092713706,5.384949000654151,5.107369267082132,5.672998721442591,722.4793339042322,688.1819585122457,756.8878746634148,341.4965421092813,318.7761893861335,361.89463331872537,13872.264514538318,12900.913837345755,14705.717845765266,7223.6113084004955,6591.668493979538,7984.453934580676,0.838073988622523,0.747608718367166,1.2017436550289708,408.67895557275017,366.64920716789265,565.3205895491346,3317.4224255271015,3163.2552725350215,3489.532494955861,100,1637
Harvest_m25_mill,7,2034,151.15887589253325,139.41755232295793,161.0409085224398,33.254952696357314,30.671861511050743,35.42899987493675,30.704529260987673,28.85165117190664,32.34243747840567,49.10486749558277,46.62937079586423,51.62200116517501,400.43269192967773,379.9015886825281,420.3622225286412,4.973088068448188,4.683103685173,5.240527723942629,664.5374101071787,626.8718264820232,697.1764202694067,309.28248590176474,285.4004754550001,329.6274441697023,12754.372806480204,11635.76510656159,13600.435148790264,6740.983119657106,5993.451187397499,7547.485051678268,0.9476961760313971,0.8108502446933433,1.7484244626821586,460.9784386902811,396.624836920825,775.3639694607588,3066.7710467954525,2908.809097423532,3223.2489503372517,100,1505
Harvest_m25_mill,8,2039,135.9491493070734,123.77233891175477,145.91873551142538,29.908812847556153,27.229914560586046,32.10212181251359,28.33994167036011,26.69878081770703,29.986017732797514,45.46280502767185,43.27570454665644,48.02243676586404,370.4356461460546,350.4956654872124,389.83652337762294,4.597858193296503,4.352220571226397,4.851896016151549,610.0379513806729,576.1479065438817,642.8964580637283,278.27305044478703,253.3583639417374,298.63497391299705,11605.79430497858,10553.364737253582,12512.708050179797,6190.181531436935,5521.0057931461,6884.207256122678,1.0410539545713695,0.8963323055246251,1.4220122256901635,514.0319225231731,437.6904676964901,707.7170616674853,2836.206846122597,2683.0586008564715,2986.0865584741596,100,1385
Harvest_m25_mill,9,2044,122.03477315058944,109.68885372755842,131.6423710140609,26.84765009312968,24.131547820062853,28.961321623093397,26.08065701441941,24.17865035846973,27.66330742182963,42.022851241187766,39.53909934718919,44.39511966698926,342.2752029122846,320.625779259654,359.91542743748585,4.248724815252319,3.95837794869579,4.4715559515376855,559.2552154220709,521.5430081336716,590.9716163029682,249.87886955581942,224.73550434383628,269.5218705206242,10528.413263629209,9497.262802596986,11491.778233698036,5662.75797517497,4945.509921083924,6414.919960338797,1.2819265421944346,0.9841605408679147,2.1256401701490266,636.054317876528,482.6835680186948,1081.2324896441578,2619.565986406936,2450.5142428964364,2759.322109607626,100,1275
Harvest_m25_mill,10,2049,109.16967439172035,97.72032459975395,118.25032143528013,24.017328366178475,21.498471411945868,26.01507071576163,24.005831528709354,22.183219218677575,25.54527362849958,38.8187809335561,36.38855047315968,41.25742225069487,316.0165099959126,294.18764777606407,335.02414743988794,3.9232092821987683,3.6235621481362577,4.1582422900429235,511.93909631507285,475.84334643392606,544.4550443573949,223.59979873868625,200.2410036366362,242.32832251840296,9513.428348035788,8652.517060237655,10386.862969254846,5132.019344118499,4406.618248713813,5832.155263496044,1.6871137523986386,1.1157021915808545,4.423097299556664,844.0408428715357,545.3960401553295,2335.908116971358,2418.012435655871,2247.2287675606026,2562.1890766773595,100,1174
Harvest_m25_mill,11,2054,97.22532827558226,87.2042674047322,105.67647270893445,21.389572220628096,19.184938829041084,23.24882399596558,22.071533570582837,20.300470703705955,23.65554847780182,35.8366019144444,33.505768662768205,38.17638925127923,291.68742828449547,271.96598931430185,310.13402036876425,3.6231531886905444,3.381436197981049,3.8467346642764455,467.9815802267104,436.70434166700056,496.0640552798578,199.18734116005692,178.57338775770648,216.6765167793107,8544.889051937305,7616.025079537919,9379.564724103893,4611.804512366866,3858.0105795544832,5370.335864126053,2.1681842416585977,1.234586480353208,6.50601740684393,1081.8376336794145,608.508767321247,3095.2394577461155,2231.2292111575944,2083.2781068047507,2376.1655013313293,100,1083
Harvest_m25_mill,12,2059,85.8697379745734,74.90633296124955,93.5537949207468,18.89134235440615,16.479393251474896,20.581834882564294,20.275757048047932,18.552011951900628,21.806351671485448,33.0555184547606,30.814994055392567,35.32456172951299,269.1046085732786,250.21874866596573,287.0220827330447,3.3447109091766207,3.1095067120007096,3.558028392801814,426.99715811225514,394.9977972168138,454.17616115895555,175.971959908158,153.47182695331503,191.8691865471137,7571.304697863898,6547.888001487162,8518.024108630469,4099.174149495183,3393.066797522817,4847.234939333038,2.7408651151667667,1.4042228977321556,6.527895992096015,1380.3077024977204,690.2836647097727,3470.7175517358046,2058.1377066434197,1918.7401103697052,2197.1337201860883,100,998
Harvest_m25_mill,13,2064,75.22170144022883,64.51368166105121,84.15336677475798,16.54877431685034,14.193009965431264,18.51374069044676,18.605381784313963,17.136044974802175,19.951836386985846,30.471984658108784,28.132973611239507,32.683223531652764,248.21231720646543,228.15729787531887,265.8719963708676,3.0889295140712627,2.8459088460376636,3.305996126652644,388.7062343799335,355.62563851506917,418.67958002918215,154.19838448701412,132.23055026265652,172.63210771313254,6623.500799082598,5579.929811061006,7665.489510225756,3586.3400494975795,2916.4350839865647,4256.983714243048,3.3883130645928694,1.5289577044549307,8.692028292446649,1716.0466569677478,749.084516176493,4423.734075099022,1898.2405209961253,1749.94289217659,2032.5011867902995,100,920
Harvest_m25_mill,14,2069,65.79031592610413,56.283576108869966,74.09610392536257,14.473869503742907,12.382386743951393,16.301142863579766,16.98755797901224,15.527861259924437,18.392536587614366,27.960617081202905,25.490541958929253,30.126323698091355,227.97084610005768,207.7739025877787,244.96048203062696,2.8392118345649213,2.596440723592229,3.0464313329733685,352.6277051206552,320.9393889699643,383.27559828140903,134.89427574223265,115.40774719914938,152.00859220470096,5794.489045296226,4863.3353160156385,6667.0545094824,3137.2317959729867,2481.428178737294,3818.938101348543,5.477055405521813,1.6654556587957594,23.520437148046057,2792.1641604667043,821.2768684395859,12076.385710577004,1743.3470921197995,1590.402181431573,1871.235511290162,100,846
Harvest_m25_mill,15,2074,57.983244417500444,48.325205305453196,66.36165874374458,12.756313771850097,10.631545167199702,14.599564923623806,15.54144322329181,14.142743023058154,16.822062010684625,25.74612703123731,23.45962755855592,27.81540777409016,210.08019828084818,190.39008570632217,227.96810575737186,2.6196542371113645,2.3882424586242412,2.8355054119907903,321.33637502795,291.5814974903095,350.0905973844684,118.91444655795175,99.08028105645164,136.11616100683136,5077.058992923044,4195.905914885754,5900.335164771946,2763.9975517454786,2155.158247543245,3433.1433034451093,7.476169373674497,1.9936763056097337,35.19868687321982,3867.1658769741243,990.7930740829436,19125.007733925213,1606.7618999432773,1461.3426786514929,1739.0474990650773,100,780
Harvest_p25_pulp,1,2004,234.6160040069688,225.0165057537631,242.42999576461418,51.615520881533136,49.50363126582789,53.33459906821511,54.15685266382204,52.379788111216456,55.84155454480087,87.14255800484868,84.63367877189235,90.15277865521622,716.7662905421007,695.3645311487735,740.8581495694438,9.059407096468629,8.773984397649777,9.367485974739214,1138.4688650249814,1105.4165637450362,1173.9060897419831,478.69238788304125,458.9976094882895,494.7642060130836,17650.214898540617,16906.25894559138,18380.890008111295,8389.378817794708,7980.158426059427,8867.436998237536,0.5273709938290561,0.5185966012233957,0.5354856893163302,257.5755996430907,253.4574954596419,261.8460496714166,5499.220710299638,5346.811797902086,5681.181178325303,100,2829
Harvest_p25_pulp,2,2009,214.67119626205792,205.34755735783273,224.2803082872436,47.227663177652744,45.17646261872321,49.34166782319359,46.92098733941228,45.06823151865267,48.83788997772514,75.43944979607204,72.83331901248968,78.42477829229317,618.7023778485544,598.9695416289383,639.8296591269159,7.7872646678832265,7.527056292009847,8.06644458454119,998.2032376267813,964.0433342030037,1033.5757192570256,438.18406517590444,419.09001305875177,457.88886115918234,16377.732067846286,15497.5918172533,17148.20843324487,7909.072502996313,7356.320508674459,8361.923605347009,0.5717783240228934,0.560928123468033,0.5800529179933728,279.52811222784607,274.4771120526631,284.8210590202496,4747.503115743382,4607.724528981949,4908.485899952873,100,2414
Harvest_p25_pulp,3,2014,194.75825819544144,185.30905352368552,205.02883847925244,42.84681680299712,40.76799177521081,45.106344465435534,40.88153288497793,39.0284175151842,42.81342911421654,65.74966097385122,63.45857366016352,68.51912602293899,537.6359784897032,517.774297059093,559.8383883937929,6.740660593838177,6.4740443725320205,7.039324282441123,878.7790316100686,844.0679849245413,917.062685571072,397.7249378549926,378.31559623911244,418.87593277573035,15114.664234761844,14211.236810100774,15914.875191597326,7411.034187319146,6798.63884553702,7974.29629011277,0.6147529969234878,0.60121098875786,0.629444585281475,300.82980444905246,293.9417030483237,308.5307316792365,4126.1882603462955,3981.1440650302884,4296.023361587187,100,2077
Harvest_p25_pulp,4,2019,178.05015582641755,168.60986953157828,187.53724816691152,39.17103428181186,37.09417129694722,41.25819459672053,36.50036043857033,34.85519790987354,38.4821310515235,58.67449910770475,56.22223173600278,61.280775308656665,478.92073683802033,459.7823021084613,501.9284700072454,5.981412241483429,5.723515266026256,6.257345710402658,789.4726465279078,758.9503773837611,826.7906441148662,363.76892953313256,344.48433904599756,383.119778465978,14103.525109165494,13232.10512829059,14975.118725765684,7052.03359158397,6444.894013814273,7579.1364391910865,0.6588229922983003,0.6371411319912428,0.691566269663886,322.674040853984,312.36443454796057,339.205177914905,3675.5056354439594,3527.048329593749,3846.328580381827,100,1835
Harvest_p25_pulp,5,2024,161.58014068845816,151.02950457752507,172.28036792331125,35.547630951460796,33.22649100705552,37.901680943128476,32.92680246280839,31.271915859256435,34.93225935179276,52.93564586168364,50.72219818429046,55.36151432041723,431.1647601333021,412.5338662779492,450.2999467018976,5.367186973968827,5.118586056544377,5.616098637511419,713.4773982011723,684.4904221799079,750.8844173822281,330.27430232012136,308.79079828487994,352.3021057937106,13049.636860643312,12101.42019860229,13946.142665910695,6636.2668610088185,6024.313154955589,7312.998661231812,0.7149759144929606,0.6743745518643045,0.819050814678252,350.045143912711,330.2304374444136,400.571951301156,3308.9757679821128,3166.8112803934955,3464.5916505593186,100,1639
Harvest_p25_pulp,6,2029,145.32559855130577,136.6617284739875,155.00944737279303,31.971631681287267,30.065580264277244,34.10207842201447,30.00271469870219,28.411289978605158,31.99079361220521,48.30838499659063,45.97727142037539,51.27331170373557,392.9230234899729,373.03187723385975,414.91976485248586,4.8809741244441245,4.645345084636345,5.164756190999312,648.5202197906912,618.5645089198954,687.1447492761027,297.20009997313355,279.50041103069447,316.94686833350215,11949.930064195854,11017.360103626663,12813.703014932144,6178.078013071163,5571.992823171317,6745.56794618527,0.79025249331765,0.7170439947201039,1.1072042677607143,386.4353738416342,351.82613737429847,529.0466708751756,3015.087316166101,2867.5057098049956,3185.4704311156324,100,1484
Harvest_p25_pulp,7,2034,128.7795837841299,120.02695127646936,138.76641315591775,28.331508432508578,26.40592928082326,30.5286108943019,27.225942462724884,25.497319462769006,29.200343769560337,43.97307570381297,41.631607811452014,46.69660884591478,357.5318084099762,337.23588225059376,378.35404699295805,4.435278013861017,4.1629314257927845,4.710903867502449,586.2125358438699,554.216207122131,620.1501573047426,263.48462870049264,245.60619547389598,283.8018855886871,10727.844550936987,9798.457478478787,11601.791087049272,5618.9084108382685,5031.94528183402,6174.832539095397,0.877770884880683,0.7778301069104945,1.106381754793297,429.8885639824026,379.38945655623854,538.6986487989308,2742.791611265756,2586.6335904754587,2896.5066753440624,100,1342
Harvest_p25_pulp,8,2039,113.6502982749559,105.01818450431786,122.8634472203887,25.003065620490297,23.10400059094993,27.02995838848551,24.685298882100003,23.02017043995385,26.697518589576234,40.057256415165114,37.39085876947934,43.153984606629706,325.5738951356169,304.0682160024032,349.9165851113928,4.036499679036482,3.7863054942134995,4.319343382261977,529.2975167904643,498.445641873039,568.7749448168261,232.6284236018774,215.12110198739242,251.3518712402626,9568.648019662409,8742.220218079103,10431.03055390059,5039.512218122754,4458.291407192326,5605.284180405085,0.9650420712209463,0.8301477296273752,1.4812159107277638,475.60141627209947,407.77893716722053,735.3335761719993,2496.945858853801,2326.950063507419,2684.0240601220758,100,1216
