"STATECD","UNITCD","COUNTYCD","PLOT","PLT_CN","INVYR","FORTYPCD","OWNCD","OWNGRPCD","hcb_class","ft_group","ecoregion","owner4","cell_key"
23,3,19,99,1287087115290487,2024,902,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,100,17973244010661,1995,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,101,17973306010661,1995,121,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,103,17973356010661,1995,NA,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,104,17973384010661,1995,123,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,109,17973535010661,1995,701,46,40,3,"Mixedwood","ME_APH","NIPF","Mixedwood|ME_APH|NIPF"
23,3,19,113,17973591010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,116,17973656010661,1995,809,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,123,17973743010661,1995,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,124,17973777010661,1995,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,125,17973830010661,1995,809,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,126,17973903010661,1995,809,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,129,17973970010661,1995,902,46,40,5,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,130,17974043010661,1995,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,134,17974091010661,1995,NA,46,40,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,137,17974107010661,1995,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,144,17974237010661,1995,121,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,145,17974302010661,1995,127,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,149,17974505010661,1995,809,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,151,1287087268290487,2024,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,153,17974602010661,1995,701,46,40,3,"Mixedwood","ME_APH","NIPF","Mixedwood|ME_APH|NIPF"
23,3,19,155,17974608010661,1995,127,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,158,17974685010661,1995,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,160,17974745010661,1995,901,46,40,6,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,161,721820021290487,2021,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,164,17974784010661,1995,127,46,40,8,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,166,17974859010661,1995,902,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,173,17975013010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,174,1287086773290487,2024,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,176,17975151010661,1995,809,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,181,606237359126144,2020,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,185,17975443010661,1995,123,46,40,7,"Spruce-fir","ME_APH","State","Spruce-fir|ME_APH|State"
23,3,19,186,17975549010661,1995,NA,46,40,5,"Other","ME_APH","Public-Other","Other|ME_APH|Public-Other"
23,3,19,188,1287087183290487,2024,NA,NA,NA,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,193,606237427126144,2020,809,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,196,606237411126144,2020,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,201,17975622010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,203,17975706010661,1995,126,31,30,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,205,17975801010661,1995,127,31,30,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,207,606237404126144,2020,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,213,17975883010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,216,17975925010661,1995,121,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,218,17975966010661,1995,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,243,721819829290487,2021,127,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,267,1287086996290487,2024,124,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,277,721819833290487,2021,103,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,287,1287086994290487,2024,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,298,606237579126144,2020,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,323,1287087118290487,2024,127,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,325,1287087120290487,2024,385,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,329,721820228290487,2021,NA,NA,NA,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,330,721820209290487,2021,NA,NA,NA,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,351,721820104290487,2021,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,353,606237575126144,2020,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,369,606237403126144,2020,123,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,371,1287086577290487,2024,121,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,385,721820227290487,2021,801,46,40,7,"Northern hardwood","ME_APH","State","Northern hardwood|ME_APH|State"
23,3,19,404,17976058010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,405,1287086605290487,2024,801,46,40,8,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,407,17976145010661,1995,126,31,30,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,409,1287086635290487,2024,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,412,17976165010661,1995,801,46,40,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,415,721820172290487,2021,125,46,40,7,"Spruce-fir","ME_APH","State","Spruce-fir|ME_APH|State"
23,3,19,416,606237582126144,2020,801,21,20,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,418,17976328010661,1995,901,46,40,8,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,420,17976394010661,1995,809,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,422,17976475010661,1995,121,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,423,17976503010661,1995,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,426,17976554010661,1995,123,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,428,721820281290487,2021,809,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,429,17976741010661,1995,708,46,40,6,"Mixedwood","ME_APH","Public-Other","Mixedwood|ME_APH|Public-Other"
23,3,19,431,17976762010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,432,17976822010661,1995,127,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,436,17976888010661,1995,801,46,40,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,440,721819719290487,2021,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,441,17977047010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,442,17977125010661,1995,NA,46,40,5,"Other","ME_APH","Public-Other","Other|ME_APH|Public-Other"
23,3,19,444,17977174010661,1995,NA,46,40,7,"Other","ME_APH","State","Other|ME_APH|State"
23,3,19,445,17977176010661,1995,701,46,40,4,"Mixedwood","ME_APH","Industrial","Mixedwood|ME_APH|Industrial"
23,3,19,447,17977365010661,1995,121,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,448,17977452010661,1995,900,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,449,17977488010661,1995,800,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,450,17977527010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,451,721820319290487,2021,124,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,452,17977688010661,1995,126,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,453,17977825010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,454,17977992010661,1995,NA,46,40,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,455,17977994010661,1995,NA,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,456,17977996010661,1995,NA,46,40,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,457,17977998010661,1995,121,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,458,17978043010661,1995,121,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,459,17978114010661,1995,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,462,17978367010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,463,17978425010661,1995,801,46,40,7,"Northern hardwood","ME_APH","State","Northern hardwood|ME_APH|State"
23,3,19,464,1287086993290487,2024,121,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,466,17978577010661,1995,809,46,40,5,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,467,17978649010661,1995,NA,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,468,606237500126144,2020,905,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,469,17978651010661,1995,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,471,17978771010661,1995,NA,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,473,17978773010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,474,17978825010661,1995,901,46,40,8,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,477,17978892010661,1995,901,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,478,17978997010661,1995,809,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,479,17979005010661,1995,901,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,481,17979155010661,1995,900,46,40,3,"Aspen-birch","ME_APH","NIPF","Aspen-birch|ME_APH|NIPF"
23,3,19,482,17979206010661,1995,NA,46,40,7,"Other","ME_APH","State","Other|ME_APH|State"
23,3,19,483,17979208010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,486,17979258010661,1995,800,46,40,8,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,487,17979315010661,1995,900,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,490,17979358010661,1995,105,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,493,721820245290487,2021,121,23,20,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,494,17979563010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,496,17979609010661,1995,801,46,40,7,"Northern hardwood","ME_APH","State","Northern hardwood|ME_APH|State"
23,3,19,497,17979669010661,1995,103,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,500,17979847010661,1995,104,46,40,4,"White/Red pine","ME_APH","Industrial","White/Red pine|ME_APH|Industrial"
23,3,19,501,1287086803290487,2024,127,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,502,17980006010661,1995,809,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,503,17980114010661,1995,126,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,504,17980116010661,1995,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,508,17980235010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,510,17980320010661,1995,801,46,40,8,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,511,17980345010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,512,17980416010661,1995,123,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,513,17980491010661,1995,102,46,40,4,"White/Red pine","ME_APH","Industrial","White/Red pine|ME_APH|Industrial"
23,3,19,515,17980661010661,1995,105,46,40,4,"White/Red pine","ME_APH","Industrial","White/Red pine|ME_APH|Industrial"
23,3,19,516,17980760010661,1995,123,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,519,17980915010661,1995,126,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,520,17980917010661,1995,NA,31,30,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,523,17980942010661,1995,901,46,40,8,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,524,17981009010661,1995,123,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,525,17981078010661,1995,902,46,40,4,"Aspen-birch","ME_APH","Industrial","Aspen-birch|ME_APH|Industrial"
23,3,19,526,17981138010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,530,17981256010661,1995,105,46,40,4,"White/Red pine","ME_APH","Industrial","White/Red pine|ME_APH|Industrial"
23,3,19,533,17981324010661,1995,127,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,534,17981420010661,1995,103,46,40,3,"White/Red pine","ME_APH","NIPF","White/Red pine|ME_APH|NIPF"
23,3,19,537,17981491010661,1995,125,46,40,3,"Spruce-fir","ME_APH","NIPF","Spruce-fir|ME_APH|NIPF"
23,3,19,538,606237410126144,2020,121,46,40,8,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,539,721820145290487,2021,901,21,20,6,"Aspen-birch","ME_APH","Public-Other","Aspen-birch|ME_APH|Public-Other"
23,3,19,540,721820163290487,2021,NA,NA,NA,7,"Other","ME_APH","State","Other|ME_APH|State"
23,3,19,541,17981723010661,1995,126,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
23,3,19,542,17981774010661,1995,123,46,40,6,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,543,17981885010661,1995,NA,46,40,4,"Other","ME_APH","Industrial","Other|ME_APH|Industrial"
23,3,19,548,17981946010661,1995,123,46,40,8,"Spruce-fir","ME_APH","Public-Other","Spruce-fir|ME_APH|Public-Other"
23,3,19,551,17982019010661,1995,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,552,1287087155290487,2024,NA,NA,NA,3,"Other","ME_APH","NIPF","Other|ME_APH|NIPF"
23,3,19,554,17982079010661,1995,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,558,17982141010661,1995,801,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,559,17982190010661,1995,802,46,40,4,"Northern hardwood","ME_APH","Industrial","Northern hardwood|ME_APH|Industrial"
23,3,19,562,17982308010661,1995,801,46,40,3,"Northern hardwood","ME_APH","NIPF","Northern hardwood|ME_APH|NIPF"
23,3,19,565,1287086627290487,2024,801,46,40,6,"Northern hardwood","ME_APH","Public-Other","Northern hardwood|ME_APH|Public-Other"
23,3,19,568,17982423010661,1995,127,46,40,4,"Spruce-fir","ME_APH","Industrial","Spruce-fir|ME_APH|Industrial"
