"cell_key","ft_group","ecoregion","owner","treatment","response","a","b","c","n_plots","anchor_source","a_v3"
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","untreated","agb_tonac",63.498,0.03591,2.453,323,"free",63.498
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","untreated","ba_ft2ac",127.268,0.04237,1.928,323,"free",127.268
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","untreated","carbon_lbac",61636.413,0.0361,2.468,323,"free",61636.413
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","untreated","tpa_total",970.974,0.2,3.002,323,"free",970.974
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","untreated","vol_cuftac",2441.466,0.0316,3.06,323,"free",2441.466
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","harvested","agb_tonac",63.498,0.005,1.316,124,"anchored_untreated_a",224.427
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","harvested","ba_ft2ac",127.268,0.005,0.838,124,"anchored_untreated_a",254.952
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","harvested","carbon_lbac",61636.413,0.005,1.323,124,"anchored_untreated_a",219747.06
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","harvested","tpa_total",655.19,0.2,0.5,124,"v3_kept_within_20pct",655.19
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","harvested","vol_cuftac",2441.466,0.005,2.012,124,"anchored_untreated_a",17146.698
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","untreated","agb_tonac",70.608,0.01706,1.152,308,"free",70.608
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","untreated","ba_ft2ac",132.308,0.02112,0.782,308,"free",132.308
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","untreated","carbon_lbac",68878.341,0.01692,1.145,308,"free",68878.341
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","untreated","tpa_total",943.62,0.2,1.735,308,"free",943.62
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","untreated","vol_cuftac",2697.501,0.01801,1.68,308,"free",2697.501
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","harvested","agb_tonac",58.109,0.02907,2.786,149,"v3_kept_within_20pct",58.109
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","harvested","ba_ft2ac",113.564,0.02118,1.343,149,"v3_kept_within_20pct",113.564
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","harvested","carbon_lbac",56812.83,0.02866,2.741,149,"v3_kept_within_20pct",56812.83
"Northern hardwood|ME_NCZ|NIPF","Northern hardwood","ME_NCZ","NIPF","harvested","tpa_total",684.718,0.18498,5,149,"v3_kept_within_20pct",684.718
