"cell_key","ft_group","ecoregion","owner","response","age","predicted","lo95","median","hi95"
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",5,0.992,0.089,0.907,3.812
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",10,3.95,1.055,3.729,8.321
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",15,8.256,3.638,7.825,12.792
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",20,13.293,7.836,12.822,17.447
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",25,18.597,13.215,18.18,22.112
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",30,23.851,19.327,23.469,27.222
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",35,28.852,24.548,28.594,31.97
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",40,33.485,29.921,33.188,36.665
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",45,37.69,34.627,37.301,40.735
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",50,41.452,38.513,41.079,44.318
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",55,44.779,41.929,44.599,47.379
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",60,47.695,44.946,47.664,50.083
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",65,50.233,47.492,50.216,52.448
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",70,52.43,49.64,52.327,55.215
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",75,54.323,51.609,54.34,57.221
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",80,55.947,53.201,55.861,58.994
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",85,57.338,54.258,57.235,60.835
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",90,58.524,55.258,58.445,62.338
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",95,59.535,55.933,59.444,63.862
"Northern hardwood|ME_APH|NIPF","Northern hardwood","ME_APH","NIPF","agb_tonac",100,60.395,56.418,60.319,65.448
