"cell_key","ft_group","ecoregion","owner","treatment","carbon_floor","R_opt","sev_opt","mean_agb_at_R","vol_at_R","feasible"
"White/Red pine|ME_NCZ|NIPF","White/Red pine","ME_NCZ","NIPF","untreated",60,NA,NA,NA,NA,FALSE
"Spruce-fir|ME_APH|Public-Other","Spruce-fir","ME_APH","Public-Other","untreated",0,20,5224.36,10.3,570.6,TRUE
"Spruce-fir|ME_APH|Public-Other","Spruce-fir","ME_APH","Public-Other","untreated",30,80,624.04,30.16,1632.6,TRUE
"Spruce-fir|ME_APH|Public-Other","Spruce-fir","ME_APH","Public-Other","untreated",45,NA,NA,NA,NA,FALSE
"Spruce-fir|ME_APH|Public-Other","Spruce-fir","ME_APH","Public-Other","untreated",60,NA,NA,NA,NA,FALSE
"Northern hardwood|ME_NCZ|Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",0,20,5063.73,8.15,554.2,TRUE
"Northern hardwood|ME_NCZ|Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",30,85,621.03,31.25,1998.4,TRUE
"Northern hardwood|ME_NCZ|Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",45,145,-92.45,45.96,2968.1,TRUE
"Northern hardwood|ME_NCZ|Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",60,NA,NA,NA,NA,FALSE
"Spruce-fir|ME_NCZ|State","Spruce-fir","ME_NCZ","State","untreated",0,20,7530.14,7.62,806.1,TRUE
"Spruce-fir|ME_NCZ|State","Spruce-fir","ME_NCZ","State","untreated",30,70,1231.7,30.2,1859.3,TRUE
"Spruce-fir|ME_NCZ|State","Spruce-fir","ME_NCZ","State","untreated",45,NA,NA,NA,NA,FALSE
"Spruce-fir|ME_NCZ|State","Spruce-fir","ME_NCZ","State","untreated",60,NA,NA,NA,NA,FALSE
