scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
Harvest_m25_mill,4,69.17384584595126,68.58027175648553,70.04493759815821,1437.1984996682768,1412.9245290423153,1466.641743612489,36395.125695312774,35937.92316095189,36934.55807801898,604.4884642438365,589.4811797520487,628.2487907878474,0.06700366401655516,0.06375364008103757,0.07084839434894567,0.054563798436121635,0.05056673903558817,0.05815982491255223,7.1346691975420935,6.547773613347442,7.735674822338639,50
Harvest_m25_mill,5,66.7282752297225,66.03588372227568,67.83769502415463,1447.5310291227363,1417.9440510220866,1478.8769693197598,35866.51354479301,35352.384631494264,36572.05262283187,634.5471766187011,609.8551910251567,670.3069865926063,0.06469644583363071,0.060857842114694014,0.06846559149367411,0.05287380283775929,0.04963940502192894,0.05644980702039446,7.034363351547782,6.445242680074471,7.844894264835583,50
Harvest_m25_mill,6,63.44892794457552,62.58928758603584,64.8673958415255,1432.226502880142,1401.5039367765041,1474.8309119488367,34743.99858708303,34157.017392494854,35624.31519840525,681.7306341245157,643.2535795298738,734.4481382150271,0.06208098689869093,0.05783210662765989,0.0657996414259281,0.05092614883037473,0.047678053747554905,0.05434519248482429,7.136560093137715,6.501809190003698,7.894419384936709,50
Harvest_m25_mill,7,59.712543558760075,58.59521883203958,61.24376703881601,1395.4976508271131,1358.398238433636,1439.3601317420917,33212.343131975635,32432.71221221117,34201.18516393699,753.099592145439,695.4021872826684,836.1312997177715,0.060433520357743395,0.0568809710214697,0.06622521293260869,0.0497752157108429,0.0463990466614057,0.05367362909563657,7.112797730232436,6.465328875294452,7.947724908413196,50
Harvest_m25_mill,8,56.025591218440496,54.732715888002005,57.736341717875305,1347.3085728973758,1301.3157048050666,1400.7891850829767,31532.457900994028,30644.324275689356,32573.59116102787,857.9565495815287,762.9115872546732,1003.4398660668837,0.05774618396285826,0.054306878104515795,0.062379205374878316,0.047627158015460656,0.0444399448590472,0.05181696372116757,7.259113087335331,6.397283304369638,7.9831037563349065,50
Harvest_m25_mill,9,52.587037356103956,51.31298982277693,54.37902765858084,1290.6768544033102,1248.8145525524237,1346.9727395354494,29836.727919840658,28960.619180036738,30910.68580123419,1012.600477484909,866.7483058569883,1249.1561853865169,0.0555470434846845,0.05175160693490419,0.059915573824557214,0.04615473770807707,0.04268837859645846,0.05030444766148639,7.354233168549535,6.594292003767859,8.188005942179062,50
Harvest_m25_mill,10,49.447572433492105,47.98734152105904,51.2420509533067,1232.6779881639254,1188.0726244654193,1282.0567058095432,28215.05372737971,27214.91624999028,29278.58631566506,1235.011101236457,1014.3885503728852,1649.71188672465,0.05376260566553318,0.048923192105124066,0.05839028986122469,0.04467298024731608,0.040673682340321815,0.04867449087449101,7.564732379631335,6.618228691107336,8.350008257971881,50
Harvest_m25_mill,11,46.55087274506642,45.0277012007939,48.253104625547806,1175.232667806777,1123.288669664166,1225.8575691665978,26659.766217802768,25701.584166390694,27704.780006340887,1579.4866426351994,1203.9200469160314,2244.458195077424,0.051981327278142565,0.04693894466963745,0.05729700255858772,0.04336847201270899,0.03904868266989446,0.0478594547888959,7.897344903252217,7.012943140789627,8.841777938575692,50
Harvest_m25_mill,12,43.81006260600645,42.14558325352718,45.470439145382464,1115.2798793198272,1053.270055790479,1175.6395733067857,25155.52472389055,23999.2668610466,26235.03707148441,2108.253703223674,1476.0844542446484,3297.4953842134514,0.05055630280706638,0.04666087257996679,0.05565775786582774,0.0422152336313855,0.038198949858602206,0.0462605684423053,8.099821433789476,7.15374024726404,8.97704642732226,50
Harvest_m25_mill,13,41.35289304866486,39.71894354742948,43.086329240434466,1060.5641593677858,990.193532133911,1131.2145330664478,23794.324892988392,22544.383333724993,24926.16562717306,2956.929891810158,1870.5921264177487,4883.84276719008,0.048499437844050815,0.04293707977017502,0.05349113781317171,0.04048679614045778,0.035517409823219465,0.04502098812233799,8.588331766424917,7.715501789049778,9.647119461822294,50
