cycle,sim,scenario,n_conditions,mean_ba,mean_vol,mean_carbon,total_tpa,n_harvested,harvest_rate,n_planted,plant_rate,gross_growth,mortality,harvest_removals,net_change,gr_ratio,climate_rcp
8,19,Harvest_m25_mill,23257,62.3624138384035,2150.971034340737,47113.25880687549,912.0791774560167,1372,0.05899299135744077,1010,0.04342778518295567,331.7844889144389,778.1652275095465,49.10352642780704,-495.48426502291466,6.756836281447828,4.5
9,19,Harvest_m25_mill,23250,58.86264075243184,2115.937189835695,45567.76985204793,1090.6847754563419,1378,0.05926881720430108,1004,0.043182795698924734,321.2513701231415,797.4418817267608,53.099911368030234,-529.2904229716496,6.049941739009318,4.5
10,19,Harvest_m25_mill,23235,55.631095662978424,2095.507395244903,44199.49630967641,1369.9902575285385,1380,0.05939315687540349,1000,0.043038519474930065,304.7499523359257,808.6729074088511,49.529626274563945,-553.4525813474893,6.152882128497519,4.5
11,19,Harvest_m25_mill,23232,52.86078469620103,2078.0720661105333,43097.54195494227,1762.760627752702,1270,0.05466597796143251,926,0.03985881542699724,294.26787062291686,831.78725129388,45.03936568328748,-582.5587463542505,6.533570492359516,4.5
12,19,Harvest_m25_mill,23227,50.60841926963729,2043.5533435743534,42112.464510039594,2345.451472749895,1190,0.05123347827958841,850,0.036595341628277434,282.48197391027185,843.8086897024398,42.05647756796086,-603.3831933601289,6.716729270866709,4.5
13,19,Harvest_m25_mill,23223,48.454710930837365,2039.3089395179657,41499.29085633617,3280.32654235868,1178,0.05072557378461009,826,0.03556818671144986,273.41779105943453,842.3633875862109,39.66095341770121,-608.6065499444776,6.8938784244506985,4.5
14,19,Harvest_m25_mill,23218,46.36079629221813,2029.1856729681408,40817.84127266118,4688.060107061822,1247,0.05370832974416401,875,0.037686277887845634,268.0551148741826,873.545003264782,41.47844481181703,-646.9683332024164,6.462516039121478,4.5
15,19,Harvest_m25_mill,23213,44.813463219101415,2053.137432003523,41037.40515609932,7321.809854471131,1143,0.049239650196010856,805,0.03467884375134623,261.27981645881465,894.6569789362957,39.27693202752853,-672.6540945050097,6.652246063304743,4.5
1,20,Harvest_m25_mill,26648,67.81414611811682,1327.725489930909,35332.402140272345,501.58088227148556,1979,0.07426448513959771,1564,0.058691083758631045,423.63576482200403,98.94665077550422,53.25206002136689,271.4370540251329,7.9552934600468825,4.5
2,20,Harvest_m25_mill,24065,73.06438042842214,1565.2815018105541,40651.694736723395,530.4688398941272,1767,0.07342613754415125,1415,0.05879908580926657,500.77469758515133,263.93154735569794,59.30359911694842,177.53955111250497,8.444254733976754,4.5
3,20,Harvest_m25_mill,23621,75.14083227430258,1785.381393606971,44860.78777103014,553.186213116116,1717,0.07268955590364506,1340,0.05672918166038694,457.3290940057977,368.6707019459891,62.54718932322674,26.111202736581852,7.311744923380109,4.5
4,20,Harvest_m25_mill,23455,74.59284861999849,1959.5092817900452,47624.3338512051,582.3095446877677,1568,0.06685141760818589,1209,0.05154551268386272,424.4234251069949,494.59379958471544,58.59279265862986,-128.7631671363504,7.243611472485149,4.5
5,20,Harvest_m25_mill,23391,72.72988549767113,2081.9436650310167,49113.05249569997,633.0035078806744,1500,0.06412722842118763,1165,0.04980548074045573,397.07949798017677,604.5311573903332,54.42589458142337,-261.8775539915798,7.2957826606989356,4.5
6,20,Harvest_m25_mill,23353,69.62694111701315,2131.079028489511,49038.97028565279,704.0165666103819,1521,0.06513081831028134,1153,0.0493726716053612,371.2953578368658,688.215880689567,58.19372655343125,-375.1142494061325,6.380333067275845,4.5
7,20,Harvest_m25_mill,23337,66.1880610894939,2140.3613321696243,48149.70833627411,794.6168141395497,1461,0.06260444787247718,1124,0.048163859964862665,351.94470388769895,732.8709816364694,55.44526901982945,-436.37154676859996,6.347605667885377,4.5
8,20,Harvest_m25_mill,23326,63.069778976316265,2137.4211370840267,47035.973518198436,913.592107201279,1442,0.0618194289633885,1070,0.045871559633027525,338.71131627804044,766.2011649629292,52.36869996453211,-479.85854864942087,6.467819833363065,4.5
9,20,Harvest_m25_mill,23318,59.88127269793648,2123.7336305721687,45766.599388669834,1095.2121081059042,1294,0.055493610086628356,968,0.0415129942533665,324.5302094660603,791.0774827318621,49.842088826078694,-516.3893620918806,6.511167912695054,4.5
10,20,Harvest_m25_mill,23311,57.18756462571686,2106.791822204152,44531.16446142442,1363.2192661170275,1305,0.05598215434773283,966,0.04143966367809189,308.5334461021347,815.1093919254696,46.293577679184494,-552.8695235025194,6.664713801993837,4.5
11,20,Harvest_m25_mill,23304,54.511979906617334,2075.865347706307,43058.118773326874,1827.2346189480152,1197,0.05136457260556128,919,0.0394352900789564,298.39196771368637,831.889493469688,44.98727012840625,-578.4847958844078,6.632808944885792,4.5
12,20,Harvest_m25_mill,23300,52.37224329887182,2068.981834459622,41859.52710597026,2428.340125131364,1210,0.05193133047210301,875,0.03755364806866953,293.996991427119,844.5259728054893,42.53336926287064,-593.0623506412411,6.9121491318996595,4.5
13,20,Harvest_m25_mill,23297,50.11856808443902,2030.692201697489,40396.0601041695,3304.627827757997,1151,0.049405502854444776,850,0.036485384384255484,281.80809876199197,869.4777424713874,38.57673526233394,-626.2463789717293,7.305130847533059,4.5
14,20,Harvest_m25_mill,23295,48.06779903254319,1974.4315073722935,38958.513122009324,4885.628185148628,1233,0.052929813264649066,916,0.03932174286327538,279.7591929701026,863.916384523477,41.05486586713615,-625.2120574205105,6.814276141480368,4.5
15,20,Harvest_m25_mill,23291,46.38232880815397,1926.6560632712578,37653.20336933609,7668.713995308812,1171,0.05027693100339187,866,0.03718174402129578,269.49503185269447,846.686744644162,37.71636396032793,-614.9080767517955,7.145307859903028,4.5
1,21,Harvest_m25_mill,26401,68.77103018772306,1347.7343130917593,35808.90238083452,504.7489551872904,2055,0.07783796068330745,1647,0.06238400060603765,426.0237275062278,102.50313269973232,59.04468251245384,264.4759122940416,7.2152767934076,4.5
2,21,Harvest_m25_mill,23724,73.73235341352236,1584.996880509638,41088.6842951499,532.5973893168901,1692,0.07132018209408195,1349,0.05686224919912325,501.96633920193125,275.9250042227865,58.955033469175724,167.086301509969,8.51439325302701,4.5
3,21,Harvest_m25_mill,23270,75.56766176749284,1800.588544787917,45153.89821061802,554.5670893948441,1619,0.0695745595186936,1269,0.05453373442200258,458.21333679308697,377.5409388427567,57.370259064835516,23.30213888549475,7.986949061450969,4.5
4,21,Harvest_m25_mill,23101,74.8762761867267,1972.4732572407688,47871.40612846234,586.5802235399188,1573,0.06809229037703995,1227,0.05311458378425176,421.9338053142874,504.0759158256407,58.78844541914105,-140.9305559304944,7.177155345851501,4.5
5,21,Harvest_m25_mill,23031,72.27170949645128,2067.9520515485297,48789.75621334271,628.0840469724262,1538,0.06677955798706092,1147,0.04980244018931006,393.1715587197039,609.5568945450229,57.082815947665225,-273.46815177298424,6.887739369413244,4.5
6,21,Harvest_m25_mill,22994,68.93146907848109,2098.349243847632,48414.18620646425,702.1997857163403,1528,0.06645211794381142,1176,0.05114377663738367,362.4374825753544,685.7986170575865,60.546202144820995,-383.9073366270531,5.986130751990637,4.5
7,21,Harvest_m25_mill,22970,65.56423747580612,2100.506483291229,47502.94162609856,789.7988627840384,1484,0.06460600783630822,1165,0.05071832825424467,347.9569820890315,722.573609472675,56.59126077226324,-431.20788815590674,6.14859922434479,4.5
8,21,Harvest_m25_mill,22958,62.371841067830474,2102.851986366082,46428.29237492223,928.4601271206212,1293,0.05632023695443854,948,0.041292795539681154,343.5126979016471,748.4155387687538,46.6529651789251,-451.5558060460318,7.36314822828935,4.5
9,21,Harvest_m25_mill,22950,59.066487370411814,2066.6195430986522,44897.86903611495,1126.1252836658055,1328,0.05786492374727669,971,0.04230936819172113,318.6736511489376,777.73726214881,51.09644774653015,-510.16005874640257,6.236708522865526,4.5
10,21,Harvest_m25_mill,22938,56.14141453772833,2016.9470089369395,43452.946132083154,1440.6494579348241,1215,0.052968872613131046,897,0.03910541459586712,305.6043614527895,788.835266826948,44.55997209568809,-527.7908774698466,6.858270934203788,4.5
11,21,Harvest_m25_mill,22931,53.480184610134074,1979.2880267689984,42175.346100825736,1913.7631455679355,1219,0.05315947843530592,879,0.038332388469757096,295.3042603620884,786.2079924803617,42.86371833440443,-533.7674504526776,6.889375720002886,4.5
12,21,Harvest_m25_mill,22927,51.14024350430924,1923.6710844068195,40706.08013551171,2520.998449317421,1245,0.054302787106904525,869,0.03790290923365464,285.6193407995365,783.0326468800206,42.97013919835146,-540.3834452788356,6.646926124234994,4.5
13,21,Harvest_m25_mill,22919,48.87058944125838,1879.8660384244483,39375.96487212967,3677.5108328416286,1075,0.04690431519699812,774,0.03377110694183865,279.9915774321159,773.7678060976353,37.15898198215334,-530.9352106476728,7.534963621086009,4.5
14,21,Harvest_m25_mill,22914,46.70138201523234,1829.0213863448782,37877.60229540577,5652.946208824727,1138,0.049663960897268045,819,0.03574234092694423,262.93375605455066,763.4779756982668,39.306857965172064,-539.8510776088882,6.689259067400497,4.5
15,21,Harvest_m25_mill,22907,45.086908556952054,1769.366190589887,36587.045644933576,8089.359369817399,1082,0.047234469812721,763,0.03330859562579124,250.2966646018783,752.1817004561786,35.423095677299706,-537.3081315316,7.065917301018858,4.5
1,22,Harvest_m25_mill,26601,67.93132128440266,1338.3626400118367,35581.966868900745,498.5155213019413,1980,0.07443329198150446,1547,0.058155708432013835,416.2346074691394,97.05866313851193,55.31193618119966,263.86400814942783,7.525222152874412,4.5
2,22,Harvest_m25_mill,23953,72.68530876748537,1564.206217231471,40633.391778529614,520.1086787722292,1831,0.07644136433849621,1484,0.061954661211539266,498.51332159289416,257.4856753223744,65.13223323253725,175.8954130379825,7.653865019691333,4.5
3,22,Harvest_m25_mill,23510,74.93026700846045,1783.252089106935,44892.26584580019,546.3137754351002,1651,0.07022543598468736,1275,0.05423224159931944,453.3211736501824,367.64563858589537,60.535833704789496,25.139701359497536,7.488476591581431,4.5
4,22,Harvest_m25_mill,23341,74.39610203105997,1948.6951577798643,47513.733401949416,577.5863314862793,1576,0.06752067177927253,1233,0.0528255001927938,412.86981048049944,486.019922244824,59.700161432926635,-132.85027319725117,6.915723518509415,4.5
5,22,Harvest_m25_mill,23251,72.09823805477778,2051.5675824748987,48631.53960036005,626.5496976856472,1556,0.06692185282353447,1179,0.05070749645176552,389.90199758370375,586.7864323230841,60.47949949308827,-257.36393423246864,6.4468456394594105,4.5
6,22,Harvest_m25_mill,23206,69.16113214718244,2101.8272145003125,48692.25327618962,696.6561169009893,1458,0.06282857881582349,1121,0.048306472464017924,359.2510717764823,655.4928691342753,55.552257141299286,-351.7940544990923,6.4669032414419005,4.5
7,22,Harvest_m25_mill,23182,65.6027498085594,2104.8408342293287,47684.6417790313,806.4843889780105,1459,0.06293676128030369,1111,0.04792511431282892,347.3596583558885,704.090056404954,55.031645060739734,-411.76204310980523,6.311998450573291,4.5
8,22,Harvest_m25_mill,23170,62.15964930853767,2089.8848097480404,46329.17617608363,946.428883949431,1386,0.05981873111782477,1051,0.04536037980146741,345.7021909791844,729.1777483723253,54.20516234513036,-437.6807197382712,6.377661758082371,4.5
9,22,Harvest_m25_mill,23158,58.901765194993885,2052.2096348624023,44867.04492334418,1141.476743685915,1296,0.055963381984627344,981,0.04236117108558597,332.32957070921947,759.0747133307984,49.03925113221555,-475.7843937537945,6.77680761912983,4.5
10,22,Harvest_m25_mill,23151,56.00195555052641,2014.0778449864767,43352.297229255855,1456.8026520418232,1325,0.057232948900695434,976,0.042158006133644337,323.85860044262597,767.9016560003005,48.70443892194043,-492.74749447961494,6.6494678434070575,4.5
11,22,Harvest_m25_mill,23147,53.43268916578498,1968.4392521587522,41785.43187292446,1978.3123027989998,1313,0.056724413530911136,980,0.0423380999697585,310.1344119106822,770.1028879824405,46.47515115253998,-506.44362722429827,6.673123254462673,4.5
12,22,Harvest_m25_mill,23142,51.07489130070701,1884.865831388852,39845.63471314609,2726.355042248239,1212,0.052372310085558725,885,0.038242157116930256,302.56885325697544,771.4255124981216,44.4348378621897,-513.2914971033359,6.80927100927797,4.5
13,22,Harvest_m25_mill,23139,48.986381353947934,1827.438357240943,38196.72300366226,4024.7127918115652,1246,0.05384848091965945,917,0.03963006180042353,297.3934904629704,733.7093197999703,43.93576103113352,-480.2515903681334,6.768825291366482,4.5
14,22,Harvest_m25_mill,23136,47.08374001731653,1765.062994492146,36641.26828646928,5982.125884547072,1176,0.0508298755186722,842,0.03639349930843707,292.9191708606844,714.4297699465299,41.59570033798946,-463.1062994238349,7.042054070025131,4.5
15,22,Harvest_m25_mill,23134,45.50583174140435,1711.626468267839,35398.848481327484,8722.708138133721,1171,0.05061813780582692,821,0.03548889081006311,286.9750362167989,700.2233621929672,39.48840912174007,-452.73673509790837,7.2673233133316275,4.5
1,23,Harvest_m25_mill,26640,67.72448326774872,1320.513354376516,35160.599532305445,495.5061556253444,2044,0.07672672672672673,1592,0.05975975975975976,424.6809312278921,98.63229722390274,61.140412601682996,264.9082214023063,6.945993871428372,4.5
2,23,Harvest_m25_mill,24005,73.13864634191532,1574.3095486406532,40714.557256005326,524.1846261692956,1735,0.07227660903978338,1346,0.056071651739221,497.8810139342949,262.40166257990995,54.61003032073874,180.86932103364623,9.117025041189537,4.5
3,23,Harvest_m25_mill,23565,75.04641927954113,1795.7871289144555,44822.56929654297,545.4396036784432,1672,0.07095268406535116,1333,0.05656694249946955,457.4265879640089,366.5632916068801,61.96135760968837,28.901938747440404,7.382449410574003,4.5
4,23,Harvest_m25_mill,23415,74.47829071481823,1974.1443819275228,47511.178579704814,577.1771134058888,1667,0.07119367926542815,1283,0.0547939355114243,421.81327962090006,495.5585357581546,61.38502825299502,-135.13028439024959,6.871598688240719,4.5
5,23,Harvest_m25_mill,23356,72.03704596849273,2091.0214327929652,48725.87084629833,614.3714519171383,1634,0.06996060969344066,1250,0.05351943825997602,394.16312650083466,608.4047389350695,61.886919779686515,-276.1285322139214,6.369086196308206,4.5
6,23,Harvest_m25_mill,23324,68.97321905602371,2159.151759591509,48772.43664362267,685.0241353336763,1466,0.06285371291373693,1120,0.04801920768307323,361.14744255487125,684.454671227952,56.870894210210174,-380.1781228832909,6.35030357039882,4.5
7,23,Harvest_m25_mill,23306,65.36277122251401,2182.1771004067264,47913.34228141982,777.5555053753133,1474,0.06324551617609199,1135,0.0486999056037072,350.9437590617256,746.6055716726864,55.80887550752803,-451.47068811848885,6.288314463787879,4.5
8,23,Harvest_m25_mill,23295,61.89887408649292,2198.2706302423308,46841.342354640714,903.694460428447,1456,0.06250268297918009,1058,0.04541747156042069,341.26023945999526,796.3034315117764,52.36853875486532,-507.4117308066464,6.516512539282765,4.5
9,23,Harvest_m25_mill,23285,58.83437809778568,2193.5774495825112,45522.513203569026,1077.0254188092035,1374,0.059007945028988616,1021,0.043847970796650204,328.6129849830954,844.1100545784624,49.411788366378694,-564.9088579617458,6.6504977020158575,4.5
10,23,Harvest_m25_mill,23275,56.11669666820411,2145.004004514781,44067.04703823303,1371.8691605553586,1316,0.05654135338345865,949,0.04077336197636949,313.47577690967836,872.8856951912119,49.686670557095795,-609.0965888386293,6.309051771731375,4.5
11,23,Harvest_m25_mill,23271,53.649187608858036,2090.569565655752,42571.15129133953,1816.6966123082505,1330,0.05715267930041683,992,0.0426281638090327,303.04740015300337,871.9055444506528,45.412289727470295,-614.2704340251198,6.673246426719754,4.5
12,23,Harvest_m25_mill,23268,51.28543405564917,2053.8011611450215,41288.53421557837,2636.411448231892,1253,0.05385078219013237,910,0.03910950661853189,293.0446539495386,859.5633606248078,42.44066444637968,-608.9593711216488,6.904808342946106,4.5
13,23,Harvest_m25_mill,23268,49.36685709653177,2017.8296604585257,40035.934323659574,3985.3986601919028,1225,0.05264741275571601,893,0.03837888946192195,294.93907730087835,859.1261599713091,41.388160750183864,-605.5752434206146,7.126170188646716,4.5
14,23,Harvest_m25_mill,23265,47.60857062679595,1972.5518615873095,38794.00568910845,5791.183401933937,1161,0.049903288201160544,810,0.03481624758220503,293.1545952332832,863.7057399348388,40.506297815992866,-611.0574425175485,7.237259661818284,4.5
15,23,Harvest_m25_mill,23261,45.91069432012334,1895.6108993551818,37081.91346238388,8705.795764347784,1218,0.05236232320192597,866,0.03722969777739564,285.8156493201303,851.1701039838172,41.84588579838937,-607.2003404620763,6.830197135679495,4.5
1,24,Harvest_m25_mill,26493,67.72627916900939,1333.2177497182824,35335.320659858226,492.26246401084734,1997,0.075378401841996,1587,0.05990261578530178,420.9952574296937,96.14276271886962,60.901292057124415,263.9512026536997,6.912747549506947,4.5
2,24,Harvest_m25_mill,23883,73.44352971797086,1583.3604047039903,41028.38942193241,522.3239034510574,1632,0.06833312397939957,1269,0.053134028388393414,500.7190877662532,272.8858078211002,54.4500077869321,173.38327215822093,9.195941527237483,4.5
3,24,Harvest_m25_mill,23475,75.62607351040458,1807.230427419292,45328.921282056544,539.3810665852043,1696,0.07224707135250266,1348,0.057422790202342915,451.6798297018126,378.171646340159,62.732607113691444,10.775576247962164,7.200080635629012,4.5
4,24,Harvest_m25_mill,23314,75.21151673128225,1984.2071101362278,48188.19242405165,565.5049118081381,1589,0.06815647250579052,1241,0.05322981899287981,426.3139173413954,496.85600189281627,57.75473484396727,-128.29681939538816,7.381453979368857,4.5
5,24,Harvest_m25_mill,23261,72.33857601778499,2067.9942512391667,48895.885564228694,607.3936002028178,1647,0.07080521043807231,1298,0.05580155625295559,394.45902481449207,603.6220691476118,64.95530352062046,-274.1183478537402,6.0727762543557144,4.5
6,24,Harvest_m25_mill,23229,69.18543988360422,2129.0653607238683,48954.05309651946,674.853046539652,1503,0.0647036032545525,1141,0.049119634939084764,373.6427803299335,666.263601068502,60.43293296192746,-353.053753700496,6.182767607280076,4.5
7,24,Harvest_m25_mill,23206,65.85277991320419,2143.2839143660267,48220.193018958606,763.619804532794,1444,0.062225286563819704,1075,0.046324226493148324,353.9497230355877,727.0060374481635,52.246009229415975,-425.3023236419918,6.774674817388808,4.5
8,24,Harvest_m25_mill,23195,62.36073292495013,2127.311585926814,46777.179665232055,894.387145761387,1385,0.05971114464324208,1040,0.044837249407199825,339.5693682755118,767.2551502517937,50.178633916946524,-477.8644158932284,6.76721029985695,4.5
9,24,Harvest_m25_mill,23188,58.84239886141963,2102.1227370815486,45175.21863415682,1102.0971871226677,1433,0.061799206486113506,1038,0.044764533379334136,330.7560610083347,792.9046864722336,51.78430686196044,-513.9329323258594,6.387187181823621,4.5
10,24,Harvest_m25_mill,23182,55.60264389876493,2065.9016593524757,43432.30847886008,1398.9764813172953,1373,0.05922698645500819,1016,0.0438271072383746,317.68423188383036,814.9551657960112,48.84334536727434,-546.1142792794552,6.504145641438451,4.5
11,24,Harvest_m25_mill,23172,52.54182190016245,2010.4504572701865,41582.755746228366,1784.4342766237487,1313,0.05666321422406353,985,0.042508199551182464,316.5661520791918,827.9514854752422,45.632387065804046,-557.0177204618544,6.937313001458559,4.5
12,24,Harvest_m25_mill,23169,49.91106812827081,1941.2139555548154,39691.67552631254,2434.444109011387,1295,0.055893650999179936,955,0.041218870041866286,302.0569581655087,827.5070610594979,42.52309281636863,-567.9731957103578,7.103362859091858,4.5
13,24,Harvest_m25_mill,23167,47.79755713689793,1892.3015149313476,38295.14671201289,3250.1654295708754,1211,0.052272629170803296,891,0.03845987827513273,297.2106621030826,809.4280150110905,41.32175150837374,-553.5391044163815,7.192595939280398,4.5
14,24,Harvest_m25_mill,23165,45.76810482488135,1827.9142712092612,36731.02549054885,4640.176651460973,1219,0.05262249082667818,900,0.038851715950787825,296.91252124903275,799.2025931926013,39.2457128661715,-541.53578480974,7.565476572218452,4.5
15,24,Harvest_m25_mill,23161,43.98604437468462,1757.2100188862785,35326.047907497734,7139.645396256598,1206,0.05207029057467294,885,0.038210785371961487,289.791442232768,777.2469638382312,38.79078789166667,-526.2463094971298,7.470625320684018,4.5
1,25,Harvest_m25_mill,26646,68.01754940665735,1324.9722171899693,35272.63384666294,499.3684363524281,2051,0.07697215341889965,1652,0.061998048487577874,431.292927683235,94.12456795013566,57.13732649338354,280.03103323971584,7.548356812480164,4.5
2,25,Harvest_m25_mill,24005,73.51148345498335,1575.2570454991926,40889.86633860443,528.1508662191764,1787,0.07444282441158093,1409,0.058696104978129555,506.02681480086505,255.8129463179968,58.65001992855207,191.5638485543162,8.627905249091322,4.5
3,25,Harvest_m25_mill,23559,75.57072653058879,1796.5070488659132,45132.642850655546,552.0511126669468,1689,0.07169234687380618,1351,0.05734538817437073,467.82285271605673,370.9213138640206,63.16846790574206,33.73307094629408,7.405955348072187,4.5
4,25,Harvest_m25_mill,23384,75.3971749885664,1983.2253343058758,48155.695316214325,576.6222591776858,1626,0.06953472459801574,1300,0.0555935682517961,426.46954883852965,495.07699529145447,60.832118945165725,-129.43956539809054,7.010598286457039,4.5
5,25,Harvest_m25_mill,23310,73.01068741010509,2104.8022897509973,49412.443460808056,615.0099918185076,1549,0.06645216645216645,1199,0.05143715143715144,393.6950349986986,607.7146328617166,58.558853187004026,-272.57845105002207,6.723066002359339,4.5
6,25,Harvest_m25_mill,23276,69.72852623919435,2164.4726170311155,49245.09230532659,680.3000867926484,1460,0.06272555421893797,1093,0.0469582402474652,363.1273244456649,699.3639247373479,57.02647085628176,-393.2630711479648,6.367697649760217,4.5
7,25,Harvest_m25_mill,23264,66.70419597688257,2202.7799440027998,48855.998900186445,771.9599682201391,1449,0.06228507565337001,1056,0.0453920220082531,349.5433121366349,761.4424266067638,53.40073695152678,-465.29985142165566,6.545664574890124,4.5
8,25,Harvest_m25_mill,23258,62.780879791847305,2196.8200042798217,47351.51573366556,908.7644580533722,1434,0.06165620431679422,1067,0.045876687591366413,345.4378884456533,814.3298390028004,53.462714216735726,-522.3546647738829,6.461286029086772,4.5
9,25,Harvest_m25_mill,23248,59.351228362502766,2179.0661672342853,45731.6622000516,1101.3458128474679,1416,0.06090846524432209,1007,0.04331555402615279,330.3104088128222,851.0822532041504,55.51102945506314,-576.2828738463915,5.950356389629065,4.5
10,25,Harvest_m25_mill,23239,56.52262781852605,2189.3667340041984,44491.32716556532,1399.875869578041,1296,0.05576832049571841,925,0.03980377813158914,318.3900605121978,877.0253565719904,48.62368217650848,-607.2589782363011,6.54804503197459,4.5
11,25,Harvest_m25_mill,23234,53.91968093124984,2194.583523963424,43167.42452947079,1836.8737077815556,1274,0.054833433760867696,915,0.039381940259963846,307.88239386832294,920.7399249524391,44.5822544496327,-657.4397855337488,6.905940439063182,4.5
12,25,Harvest_m25_mill,23233,51.81442994043273,2201.8944580169546,41935.93495923418,2542.445968905734,1268,0.054577540567296516,910,0.0391684242241639,300.8332156087909,959.7074702980597,43.95090358322863,-702.8251582724974,6.844756104709229,4.5
13,25,Harvest_m25_mill,23227,49.63633082855152,2206.659057691708,40633.75925128197,3763.0935724828983,1216,0.05235286519998278,871,0.03749946183321135,293.6262297778574,998.6223682226534,41.2190576553394,-746.2151961001355,7.123555133964153,4.5
